,agent,time,event,next_position,travel_time,moving,waiting,task,position,picked_up_item,locked_item
6524,140215394819904,4606.009066012984,store_item_end,,,0,0,1,140215394818800.0,,140215398207392.0
6525,140215394946928,4606.009066012984,start_task,,,0,0,1,140215394819088.0,,
6526,140215394946928,4606.009066012984,moving_start,140215394818800.0,2.8666666666666667,1,0,1,,,140215398207392.0
6527,140215394819904,4606.009066012984,end_of_main_process,,,0,0,0,140215394818800.0,,
6528,140215394946400,4606.139194117996,start_task,,,0,0,1,140215394945968.0,,
6529,140215394946400,4606.139194117996,moving_start,140215394819520.0,3.0666666666666664,1,0,1,,,140215395827232.0
6530,140215394819904,4606.9259294380745,start_task,,,0,0,1,140215394818800.0,,
6531,140215394819904,4606.9259294380745,moving_start,140215394844432.0,0.6666666666666666,1,0,1,,,140215394621472.0
6532,140215394819904,4607.5925961047415,moving_end,,,0,0,1,140215394844432.0,,140215394621472.0
6533,140215394819904,4607.5925961047415,pick_up_start,,,0,0,1,140215394844432.0,,140215394621472.0
6534,140215394819904,4607.692596104742,pick_up_end,,,0,0,1,140215394844432.0,140215394621472.0,140215394621472.0
6535,140215394819904,4607.692596104742,moving_start,140215394843328.0,0.6666666666666666,1,0,1,,140215394621472.0,140215394621472.0
6536,140215394819904,4608.359262771409,moving_end,,,0,0,1,140215394843328.0,140215394621472.0,140215394621472.0
6537,140215394819904,4608.359262771409,store_item_start,,,0,0,1,140215394843328.0,140215394621472.0,140215394621472.0
6538,140215394819904,4608.459262771409,store_item_end,,,0,0,1,140215394843328.0,,140215394621472.0
6539,140215394819904,4608.459262771409,end_of_main_process,,,0,0,0,140215394843328.0,,
6540,140215394946928,4608.87573267965,moving_end,,,0,0,1,140215394818800.0,,140215398207392.0
6541,140215394946928,4608.87573267965,pick_up_start,,,0,0,1,140215394818800.0,,140215398207392.0
6542,140215394946928,4608.975732679651,pick_up_end,,,0,0,1,140215394818800.0,140215398207392.0,140215398207392.0
6543,140215394946928,4608.975732679651,moving_start,140215394945968.0,0.5,1,0,1,,140215398207392.0,140215398207392.0
6544,140215394946400,4609.205860784663,moving_end,,,0,0,1,140215394819520.0,,140215395827232.0
6545,140215394946400,4609.205860784663,pick_up_start,,,0,0,1,140215394819520.0,,140215395827232.0
6546,140215394946400,4609.305860784663,pick_up_end,,,0,0,1,140215394819520.0,140215395827232.0,140215395827232.0
6547,140215394946400,4609.305860784663,moving_start,140215394819088.0,0.5,1,0,1,,140215395827232.0,140215395827232.0
6548,140215394946928,4609.475732679651,moving_end,,,0,0,1,140215394945968.0,140215398207392.0,140215398207392.0
6549,140215394946928,4609.475732679651,store_item_start,,,0,0,1,140215394945968.0,140215398207392.0,140215398207392.0
6550,140215394946928,4609.575732679651,store_item_end,,,0,0,1,140215394945968.0,,140215398207392.0
6551,140215394946928,4609.575732679651,end_of_main_process,,,0,0,0,140215394945968.0,,
6552,140215394946400,4609.805860784663,moving_end,,,0,0,1,140215394819088.0,140215395827232.0,140215395827232.0
6553,140215394946400,4609.805860784663,store_item_start,,,0,0,1,140215394819088.0,140215395827232.0,140215395827232.0
6554,140215394946400,4609.905860784664,store_item_end,,,0,0,1,140215394819088.0,,140215395827232.0
6555,140215394819904,4609.905860784664,start_task,,,0,0,1,140215394843328.0,,
6556,140215394819904,4609.905860784664,moving_start,140215394819088.0,0.6666666666666666,1,0,1,,,140215395827232.0
6557,140215394946400,4609.905860784664,end_of_main_process,,,0,0,0,140215394819088.0,,
6558,140215394819904,4610.572527451331,moving_end,,,0,0,1,140215394819088.0,,140215395827232.0
6559,140215394819904,4610.572527451331,pick_up_start,,,0,0,1,140215394819088.0,,140215395827232.0
6560,140215394819904,4610.672527451331,pick_up_end,,,0,0,1,140215394819088.0,140215395827232.0,140215395827232.0
6561,140215394819904,4610.672527451331,moving_start,140215394843328.0,0.6666666666666666,1,0,1,,140215395827232.0,140215395827232.0
6562,140215394819904,4611.339194117998,moving_end,,,0,0,1,140215394843328.0,140215395827232.0,140215395827232.0
6563,140215394819904,4611.339194117998,store_item_start,,,0,0,1,140215394843328.0,140215395827232.0,140215395827232.0
6564,140215394819904,4611.439194117998,store_item_end,,,0,0,1,140215394843328.0,,140215395827232.0
6565,140215394819904,4611.439194117998,end_of_main_process,,,0,0,0,140215394843328.0,,
6566,140215394819904,4617.882653347311,start_task,,,0,0,1,140215394843328.0,,
6567,140215394819904,4617.882653347311,pick_up_start,,,0,0,1,140215394843328.0,,140215394621472.0
6568,140215394819904,4617.9826533473115,pick_up_end,,,0,0,1,140215394843328.0,140215394621472.0,140215394621472.0
6569,140215394819904,4617.9826533473115,moving_start,140215394818800.0,0.6666666666666666,1,0,1,,140215394621472.0,140215394621472.0
6570,140215394819904,4618.6493200139785,moving_end,,,0,0,1,140215394818800.0,140215394621472.0,140215394621472.0
6571,140215394819904,4618.6493200139785,store_item_start,,,0,0,1,140215394818800.0,140215394621472.0,140215394621472.0
6572,140215394819904,4618.749320013979,store_item_end,,,0,0,1,140215394818800.0,,140215394621472.0
6573,140215394946928,4618.749320013979,start_task,,,0,0,1,140215394945968.0,,
6574,140215394946928,4618.749320013979,moving_start,140215394818800.0,0.5,1,0,1,,,140215394621472.0
6575,140215394819904,4618.749320013979,end_of_main_process,,,0,0,0,140215394818800.0,,
6576,140215394946928,4619.249320013979,moving_end,,,0,0,1,140215394818800.0,,140215394621472.0
6577,140215394946928,4619.249320013979,pick_up_start,,,0,0,1,140215394818800.0,,140215394621472.0
6578,140215394946928,4619.349320013979,pick_up_end,,,0,0,1,140215394818800.0,140215394621472.0,140215394621472.0
6579,140215394946928,4619.349320013979,moving_start,140215394945968.0,0.5,1,0,1,,140215394621472.0,140215394621472.0
6580,140215394946928,4619.849320013979,moving_end,,,0,0,1,140215394945968.0,140215394621472.0,140215394621472.0
6581,140215394946928,4619.849320013979,store_item_start,,,0,0,1,140215394945968.0,140215394621472.0,140215394621472.0
6582,140215394946928,4619.94932001398,store_item_end,,,0,0,1,140215394945968.0,,140215394621472.0
6583,140215394946928,4619.94932001398,end_of_main_process,,,0,0,0,140215394945968.0,,
6584,140215394946928,4662.716242936373,start_task,,,0,0,1,140215394945968.0,,
6585,140215394946928,4662.716242936373,moving_start,140215394819520.0,3.0666666666666664,1,0,1,,,140215398204176.0
6586,140215394946928,4665.78290960304,moving_end,,,0,0,1,140215394819520.0,,140215398204176.0
6587,140215394946928,4665.78290960304,pick_up_start,,,0,0,1,140215394819520.0,,140215398204176.0
6588,140215394946928,4665.88290960304,pick_up_end,,,0,0,1,140215394819520.0,140215398204176.0,140215398204176.0
6589,140215394946928,4665.88290960304,moving_start,140215394819088.0,0.5,1,0,1,,140215398204176.0,140215398204176.0
6590,140215394946928,4666.38290960304,moving_end,,,0,0,1,140215394819088.0,140215398204176.0,140215398204176.0
6591,140215394946928,4666.38290960304,store_item_start,,,0,0,1,140215394819088.0,140215398204176.0,140215398204176.0
6592,140215394946928,4666.482909603041,store_item_end,,,0,0,1,140215394819088.0,,140215398204176.0
6593,140215394819904,4666.482909603041,start_task,,,0,0,1,140215394818800.0,,
6594,140215394840928,4666.482909603041,start_task,,,0,0,1,140215394844432.0,,
6595,140215394819904,4666.482909603041,moving_start,140215394819088.0,0.6666666666666666,1,0,1,,,140215398204176.0
6596,140215394840928,4666.482909603041,moving_start,140215394843328.0,0.6666666666666666,1,0,1,,,140215395827232.0
6597,140215394946928,4666.482909603041,end_of_main_process,,,0,0,0,140215394819088.0,,
6598,140215394819904,4667.149576269708,moving_end,,,0,0,1,140215394819088.0,,140215398204176.0
6599,140215394840928,4667.149576269708,moving_end,,,0,0,1,140215394843328.0,,140215395827232.0
6600,140215394819904,4667.149576269708,pick_up_start,,,0,0,1,140215394819088.0,,140215398204176.0
6601,140215394840928,4667.149576269708,pick_up_start,,,0,0,1,140215394843328.0,,140215395827232.0
6602,140215394819904,4667.249576269708,pick_up_end,,,0,0,1,140215394819088.0,140215398204176.0,140215398204176.0
6603,140215394840928,4667.249576269708,pick_up_end,,,0,0,1,140215394843328.0,140215395827232.0,140215395827232.0
6604,140215394819904,4667.249576269708,moving_start,140215394843328.0,0.6666666666666666,1,0,1,,140215398204176.0,140215398204176.0
6605,140215394840928,4667.249576269708,moving_start,140215394844432.0,0.6666666666666666,1,0,1,,140215395827232.0,140215395827232.0
6606,140215394819904,4667.916242936375,moving_end,,,0,0,1,140215394843328.0,140215398204176.0,140215398204176.0
6607,140215394840928,4667.916242936375,moving_end,,,0,0,1,140215394844432.0,140215395827232.0,140215395827232.0
6608,140215394819904,4667.916242936375,store_item_start,,,0,0,1,140215394843328.0,140215398204176.0,140215398204176.0
6609,140215394840928,4667.916242936375,store_item_start,,,0,0,1,140215394844432.0,140215395827232.0,140215395827232.0
6610,140215394819904,4668.016242936375,store_item_end,,,0,0,1,140215394843328.0,,140215398204176.0
6611,140215394840928,4668.016242936375,store_item_end,,,0,0,1,140215394844432.0,,140215395827232.0
6612,140215394819904,4668.016242936375,end_of_main_process,,,0,0,0,140215394843328.0,,
6613,140215394840928,4668.016242936375,end_of_main_process,,,0,0,0,140215394844432.0,,
6614,140215394819904,4675.72994581234,start_task,,,0,0,1,140215394843328.0,,
6615,140215394819904,4675.72994581234,moving_start,140215394844432.0,0.6666666666666666,1,0,1,,,140215395827232.0
6616,140215394819904,4676.396612479007,moving_end,,,0,0,1,140215394844432.0,,140215395827232.0
6617,140215394819904,4676.396612479007,pick_up_start,,,0,0,1,140215394844432.0,,140215395827232.0
6618,140215394840928,4676.429298924139,start_task,,,0,0,1,140215394844432.0,,
6619,140215394840928,4676.429298924139,moving_start,140215394843328.0,0.6666666666666666,1,0,1,,,140215398204176.0
6620,140215394819904,4676.496612479007,pick_up_end,,,0,0,1,140215394844432.0,140215395827232.0,140215395827232.0
6621,140215394819904,4676.496612479007,moving_start,140215394843328.0,0.6666666666666666,1,0,1,,140215395827232.0,140215395827232.0
6622,140215394840928,4677.095965590806,moving_end,,,0,0,1,140215394843328.0,,140215398204176.0
