,item,time,event,started,over_due,blocked,tasks_finished,completed,picked_up,transportation,processing,wait_for_repair,tasks_remaining,cell,position,position_type,picked_up_by,locked_by
1788,140347453366864,2370.0950013552733,transportation_start,1,0,0,1,0,1,1,0,0,0,140347423616016.0,,None,140347423614720.0,140347423614720.0
1789,140347443844192,2370.524736715734,transportation_end,1,0,0,0,0,1,0,0,0,1,140347423537472.0,140347423537040.0,Machine,140347423536800.0,140347423536800.0
1790,140347443844192,2370.624736715734,put_down,1,0,0,0,0,0,0,0,0,1,140347423537472.0,140347423537040.0,Machine,,140347423536800.0
1791,140347443844192,2370.624736715734,unlocked,1,0,0,0,0,0,0,0,0,1,140347423537472.0,140347423537040.0,Machine,,
1792,140347453366864,2370.8450013552733,transportation_end,1,0,0,1,0,1,0,0,0,0,140347423616016.0,140347423613760.0,InterfaceBuffer,140347423614720.0,140347423614720.0
1793,140347453366864,2370.9450013552732,cell_change,1,0,0,1,0,1,0,0,0,0,140347423616016.0,140347423613760.0,InterfaceBuffer,140347423614720.0,140347423614720.0
1794,140347453366864,2370.9450013552732,put_down,1,0,0,1,1,0,0,0,0,0,,,None,,140347423614720.0
1795,140347453366864,2370.9450013552732,unlocked,1,0,0,1,1,0,0,0,0,0,,,None,,
1796,140347425695152,2373.2693526445987,processing_finished,1,0,0,1,0,0,0,0,0,0,140347423537472.0,140347423537040.0,Machine,,
1797,140347425695152,2373.3693526445986,locked,1,0,0,1,0,0,0,0,0,0,140347423537472.0,140347423537040.0,Machine,,140347423536800.0
1798,140347425695152,2373.4693526445985,picked_up,1,0,0,1,0,1,0,0,0,0,140347423537472.0,,None,140347423536800.0,140347423536800.0
1799,140347425695152,2373.4693526445985,transportation_start,1,0,0,1,0,1,1,0,0,0,140347423537472.0,,None,140347423536800.0,140347423536800.0
1800,140347425695152,2373.9693526445985,transportation_end,1,0,0,1,0,1,0,0,0,0,140347423537472.0,140347423535888.0,InterfaceBuffer,140347423536800.0,140347423536800.0
1801,140347425695152,2374.0693526445984,cell_change,1,0,0,1,0,1,0,0,0,0,140347423537472.0,140347423535888.0,InterfaceBuffer,140347423536800.0,140347423536800.0
1802,140347425695152,2374.0693526445984,put_down,1,0,0,1,0,0,0,0,0,0,140347423616016.0,140347423535888.0,InterfaceBuffer,,140347423536800.0
1803,140347425695152,2374.0693526445984,unlocked,1,0,0,1,0,0,0,0,0,0,140347423616016.0,140347423535888.0,InterfaceBuffer,,
1804,140347425695152,2374.0693526445984,locked,1,0,0,1,0,0,0,0,0,0,140347423616016.0,140347423535888.0,InterfaceBuffer,,140347423614576.0
1805,140347425695152,2375.369352644598,picked_up,1,0,0,1,0,1,0,0,0,0,140347423616016.0,,None,140347423614576.0,140347423614576.0
1806,140347425695152,2375.369352644598,transportation_start,1,0,0,1,0,1,1,0,0,0,140347423616016.0,,None,140347423614576.0,140347423614576.0
1807,140347425695152,2376.119352644598,transportation_end,1,0,0,1,0,1,0,0,0,0,140347423616016.0,140347423613760.0,InterfaceBuffer,140347423614576.0,140347423614576.0
1808,140347425695152,2376.219352644598,cell_change,1,0,0,1,0,1,0,0,0,0,140347423616016.0,140347423613760.0,InterfaceBuffer,140347423614576.0,140347423614576.0
1809,140347425695152,2376.219352644598,put_down,1,0,0,1,1,0,0,0,0,0,,,None,,140347423614576.0
1810,140347425695152,2376.219352644598,unlocked,1,0,0,1,1,0,0,0,0,0,,,None,,
1811,140347443844192,2378.3693526445986,processing_start,1,0,0,0,0,0,0,1,0,1,140347423537472.0,140347423537040.0,Machine,,
1812,140347443844192,2385.8360450274085,machine_failure,1,0,0,0,0,0,0,1,1,1,140347423537472.0,140347423537040.0,Machine,,
1813,140347443844192,2406.039100387219,processing_continue,1,0,0,0,0,0,0,1,0,1,140347423537472.0,140347423537040.0,Machine,,
1814,140347443844192,2408.9291907209026,processing_finished,1,0,0,1,0,0,0,0,0,0,140347423537472.0,140347423537040.0,Machine,,
1815,140347443844192,2409.0291907209025,locked,1,0,0,1,0,0,0,0,0,0,140347423537472.0,140347423537040.0,Machine,,140347423536800.0
1816,140347443844192,2409.6291907209024,picked_up,1,0,0,1,0,1,0,0,0,0,140347423537472.0,,None,140347423536800.0,140347423536800.0
1817,140347443844192,2409.6291907209024,transportation_start,1,0,0,1,0,1,1,0,0,0,140347423537472.0,,None,140347423536800.0,140347423536800.0
1818,140347443844192,2410.1291907209024,transportation_end,1,0,0,1,0,1,0,0,0,0,140347423537472.0,140347423535888.0,InterfaceBuffer,140347423536800.0,140347423536800.0
1819,140347443844192,2410.2291907209024,cell_change,1,0,0,1,0,1,0,0,0,0,140347423537472.0,140347423535888.0,InterfaceBuffer,140347423536800.0,140347423536800.0
1820,140347443844192,2410.2291907209024,put_down,1,0,0,1,0,0,0,0,0,0,140347423616016.0,140347423535888.0,InterfaceBuffer,,140347423536800.0
1821,140347443844192,2410.2291907209024,unlocked,1,0,0,1,0,0,0,0,0,0,140347423616016.0,140347423535888.0,InterfaceBuffer,,
1822,140347443844192,2410.2291907209024,locked,1,0,0,1,0,0,0,0,0,0,140347423616016.0,140347423535888.0,InterfaceBuffer,,140347423614576.0
1823,140347443844192,2411.0791907209023,picked_up,1,0,0,1,0,1,0,0,0,0,140347423616016.0,,None,140347423614576.0,140347423614576.0
1824,140347443844192,2411.0791907209023,transportation_start,1,0,0,1,0,1,1,0,0,0,140347423616016.0,,None,140347423614576.0,140347423614576.0
1825,140347443844192,2411.8291907209023,transportation_end,1,0,0,1,0,1,0,0,0,0,140347423616016.0,140347423613760.0,InterfaceBuffer,140347423614576.0,140347423614576.0
1826,140347443844192,2411.929190720902,cell_change,1,0,0,1,0,1,0,0,0,0,140347423616016.0,140347423613760.0,InterfaceBuffer,140347423614576.0,140347423614576.0
1827,140347443844192,2411.929190720902,put_down,1,0,0,1,1,0,0,0,0,0,,,None,,140347423614576.0
1828,140347443844192,2411.929190720902,unlocked,1,0,0,1,1,0,0,0,0,0,,,None,,
1829,140347430575216,2440.2261492906905,order_arrival,1,0,0,0,0,0,0,0,0,1,140347423616016.0,140347423539152.0,InterfaceBuffer,,
1830,140347430575216,2440.2261492906905,locked,1,0,0,0,0,0,0,0,0,1,140347423616016.0,140347423539152.0,InterfaceBuffer,,140347423614576.0
1831,140347430575216,2441.892815957357,picked_up,1,0,0,0,0,1,0,0,0,1,140347423616016.0,,None,140347423614576.0,140347423614576.0
1832,140347430575216,2441.892815957357,transportation_start,1,0,0,0,0,1,1,0,0,1,140347423616016.0,,None,140347423614576.0,140347423614576.0
1833,140347430575216,2442.642815957357,transportation_end,1,0,0,0,0,1,0,0,0,1,140347423616016.0,140347423535600.0,InterfaceBuffer,140347423614576.0,140347423614576.0
1834,140347430575216,2442.742815957357,cell_change,1,0,0,0,0,1,0,0,0,1,140347423616016.0,140347423535600.0,InterfaceBuffer,140347423614576.0,140347423614576.0
1835,140347430575216,2442.742815957357,put_down,1,0,0,0,0,0,0,0,0,1,140347423537472.0,140347423535600.0,InterfaceBuffer,,140347423614576.0
1836,140347430575216,2442.742815957357,unlocked,1,0,0,0,0,0,0,0,0,1,140347423537472.0,140347423535600.0,InterfaceBuffer,,
1837,140347430575216,2442.742815957357,locked,1,0,0,0,0,0,0,0,0,1,140347423537472.0,140347423535600.0,InterfaceBuffer,,140347423536800.0
1838,140347430575216,2443.5094826240233,picked_up,1,0,0,0,0,1,0,0,0,1,140347423537472.0,,None,140347423536800.0,140347423536800.0
1839,140347430575216,2443.5094826240233,transportation_start,1,0,0,0,0,1,1,0,0,1,140347423537472.0,,None,140347423536800.0,140347423536800.0
1840,140347430575216,2444.0094826240233,transportation_end,1,0,0,0,0,1,0,0,0,1,140347423537472.0,140347423537040.0,Machine,140347423536800.0,140347423536800.0
1841,140347430575216,2444.1094826240233,put_down,1,0,0,0,0,0,0,0,0,1,140347423537472.0,140347423537040.0,Machine,,140347423536800.0
1842,140347430575216,2444.1094826240233,unlocked,1,0,0,0,0,0,0,0,0,1,140347423537472.0,140347423537040.0,Machine,,
1843,140347430575216,2449.1094826240233,processing_start,1,0,0,0,0,0,0,1,0,1,140347423537472.0,140347423537040.0,Machine,,
1844,140347432730976,2453.095694757956,order_arrival,1,0,0,0,0,0,0,0,0,1,140347423616016.0,140347423539152.0,InterfaceBuffer,,
1845,140347432730976,2453.095694757956,locked,1,0,0,0,0,0,0,0,0,1,140347423616016.0,140347423539152.0,InterfaceBuffer,,140347423614576.0
1846,140347443626912,2453.431338361364,order_arrival,1,0,0,0,0,0,0,0,0,1,140347423616016.0,140347423539152.0,InterfaceBuffer,,
1847,140347443626912,2453.431338361364,locked,1,0,0,0,0,0,0,0,0,1,140347423616016.0,140347423539152.0,InterfaceBuffer,,140347423614720.0
1848,140347432730976,2453.945694757956,picked_up,1,0,0,0,0,1,0,0,0,1,140347423616016.0,,None,140347423614576.0,140347423614576.0
1849,140347432730976,2453.945694757956,transportation_start,1,0,0,0,0,1,1,0,0,1,140347423616016.0,,None,140347423614576.0,140347423614576.0
1850,140347432730976,2454.695694757956,transportation_end,1,0,0,0,0,1,0,0,0,1,140347423616016.0,140347423535600.0,InterfaceBuffer,140347423614576.0,140347423614576.0
1851,140347432730976,2454.795694757956,cell_change,1,0,0,0,0,1,0,0,0,1,140347423616016.0,140347423535600.0,InterfaceBuffer,140347423614576.0,140347423614576.0
1852,140347432730976,2454.795694757956,put_down,1,0,0,0,0,0,0,0,0,1,140347423537472.0,140347423535600.0,InterfaceBuffer,,140347423614576.0
1853,140347432730976,2454.795694757956,unlocked,1,0,0,0,0,0,0,0,0,1,140347423537472.0,140347423535600.0,InterfaceBuffer,,
1854,140347432730976,2454.795694757956,locked,1,0,0,0,0,0,0,0,0,1,140347423537472.0,140347423535600.0,InterfaceBuffer,,140347423536800.0
1855,140347443626912,2455.0980050280305,picked_up,1,0,0,0,0,1,0,0,0,1,140347423616016.0,,None,140347423614720.0,140347423614720.0
1856,140347443626912,2455.0980050280305,transportation_start,1,0,0,0,0,1,1,0,0,1,140347423616016.0,,None,140347423614720.0,140347423614720.0
1857,140347430575216,2455.37542760146,processing_finished,1,0,0,1,0,0,0,0,0,0,140347423537472.0,140347423537040.0,Machine,,
1858,140347432730976,2455.395694757956,picked_up,1,0,0,0,0,1,0,0,0,1,140347423537472.0,,None,140347423536800.0,140347423536800.0
1859,140347432730976,2455.395694757956,transportation_start,1,0,0,0,0,1,1,0,0,1,140347423537472.0,,None,140347423536800.0,140347423536800.0
1860,140347443626912,2455.8480050280305,transportation_end,1,0,0,0,0,1,0,0,0,1,140347423616016.0,140347423535600.0,InterfaceBuffer,140347423614720.0,140347423614720.0
1861,140347432730976,2455.895694757956,transportation_end,1,0,0,0,0,1,0,0,0,1,140347423537472.0,140347423537040.0,Machine,140347423536800.0,140347423536800.0
1862,140347443626912,2455.9480050280304,cell_change,1,0,0,0,0,1,0,0,0,1,140347423616016.0,140347423535600.0,InterfaceBuffer,140347423614720.0,140347423614720.0
1863,140347443626912,2455.9480050280304,put_down,1,0,0,0,0,0,0,0,0,1,140347423537472.0,140347423535600.0,InterfaceBuffer,,140347423614720.0
1864,140347443626912,2455.9480050280304,unlocked,1,0,0,0,0,0,0,0,0,1,140347423537472.0,140347423535600.0,InterfaceBuffer,,
1865,140347432730976,2455.995694757956,put_down,1,0,0,0,0,0,0,0,0,1,140347423537472.0,140347423537040.0,Machine,,140347423536800.0
1866,140347432730976,2455.995694757956,unlocked,1,0,0,0,0,0,0,0,0,1,140347423537472.0,140347423537040.0,Machine,,
1867,140347430575216,2455.995694757956,locked,1,0,0,1,0,0,0,0,0,0,140347423537472.0,140347423537040.0,Machine,,140347423536800.0
1868,140347430575216,2456.0956947579557,picked_up,1,0,0,1,0,1,0,0,0,0,140347423537472.0,,None,140347423536800.0,140347423536800.0
1869,140347430575216,2456.0956947579557,transportation_start,1,0,0,1,0,1,1,0,0,0,140347423537472.0,,None,140347423536800.0,140347423536800.0
1870,140347432730976,2456.0956947579557,processing_start,1,0,0,0,0,0,0,1,0,1,140347423537472.0,140347423537040.0,Machine,,
1871,140347430575216,2456.5956947579557,transportation_end,1,0,0,1,0,1,0,0,0,0,140347423537472.0,140347423535888.0,InterfaceBuffer,140347423536800.0,140347423536800.0
1872,140347430575216,2456.6956947579556,cell_change,1,0,0,1,0,1,0,0,0,0,140347423537472.0,140347423535888.0,InterfaceBuffer,140347423536800.0,140347423536800.0
1873,140347430575216,2456.6956947579556,put_down,1,0,0,1,0,0,0,0,0,0,140347423616016.0,140347423535888.0,InterfaceBuffer,,140347423536800.0
1874,140347430575216,2456.6956947579556,unlocked,1,0,0,1,0,0,0,0,0,0,140347423616016.0,140347423535888.0,InterfaceBuffer,,
1875,140347430575216,2456.6956947579556,locked,1,0,0,1,0,0,0,0,0,0,140347423616016.0,140347423535888.0,InterfaceBuffer,,140347423614576.0
1876,140347443626912,2456.6956947579556,locked,1,0,0,0,0,0,0,0,0,1,140347423537472.0,140347423535600.0,InterfaceBuffer,,140347423536800.0
1877,140347443626912,2457.462361424622,picked_up,1,0,0,0,0,1,0,0,0,1,140347423537472.0,,None,140347423536800.0,140347423536800.0
1878,140347443626912,2457.462361424622,transportation_start,1,0,0,0,0,1,1,0,0,1,140347423537472.0,,None,140347423536800.0,140347423536800.0
1879,140347443626912,2457.962361424622,transportation_end,1,0,0,0,0,1,0,0,0,1,140347423537472.0,140347423537040.0,Machine,140347423536800.0,140347423536800.0
1880,140347430575216,2457.9956947579553,picked_up,1,0,0,1,0,1,0,0,0,0,140347423616016.0,,None,140347423614576.0,140347423614576.0
1881,140347430575216,2457.9956947579553,transportation_start,1,0,0,1,0,1,1,0,0,0,140347423616016.0,,None,140347423614576.0,140347423614576.0
1882,140347443626912,2458.062361424622,put_down,1,0,0,0,0,0,0,0,0,1,140347423537472.0,140347423537040.0,Machine,,140347423536800.0
1883,140347443626912,2458.062361424622,unlocked,1,0,0,0,0,0,0,0,0,1,140347423537472.0,140347423537040.0,Machine,,
1884,140347430575216,2458.7456947579553,transportation_end,1,0,0,1,0,1,0,0,0,0,140347423616016.0,140347423613760.0,InterfaceBuffer,140347423614576.0,140347423614576.0
1885,140347430575216,2458.8456947579552,cell_change,1,0,0,1,0,1,0,0,0,0,140347423616016.0,140347423613760.0,InterfaceBuffer,140347423614576.0,140347423614576.0
1886,140347430575216,2458.8456947579552,put_down,1,0,0,1,1,0,0,0,0,0,,,None,,140347423614576.0
1887,140347430575216,2458.8456947579552,unlocked,1,0,0,1,1,0,0,0,0,0,,,None,,
1888,140347432730976,2462.586940898455,processing_finished,1,0,0,1,0,0,0,0,0,0,140347423537472.0,140347423537040.0,Machine,,
1889,140347432730976,2462.686940898455,locked,1,0,0,1,0,0,0,0,0,0,140347423537472.0,140347423537040.0,Machine,,140347423536800.0
1890,140347432730976,2462.7869408984548,picked_up,1,0,0,1,0,1,0,0,0,0,140347423537472.0,,None,140347423536800.0,140347423536800.0
1891,140347432730976,2462.7869408984548,transportation_start,1,0,0,1,0,1,1,0,0,0,140347423537472.0,,None,140347423536800.0,140347423536800.0
1892,140347443626912,2462.7869408984548,processing_start,1,0,0,0,0,0,0,1,0,1,140347423537472.0,140347423537040.0,Machine,,
1893,140347432730976,2463.2869408984548,transportation_end,1,0,0,1,0,1,0,0,0,0,140347423537472.0,140347423535888.0,InterfaceBuffer,140347423536800.0,140347423536800.0
1894,140347432730976,2463.3869408984547,cell_change,1,0,0,1,0,1,0,0,0,0,140347423537472.0,140347423535888.0,InterfaceBuffer,140347423536800.0,140347423536800.0
1895,140347432730976,2463.3869408984547,put_down,1,0,0,1,0,0,0,0,0,0,140347423616016.0,140347423535888.0,InterfaceBuffer,,140347423536800.0
1896,140347432730976,2463.3869408984547,unlocked,1,0,0,1,0,0,0,0,0,0,140347423616016.0,140347423535888.0,InterfaceBuffer,,
1897,140347432730976,2463.3869408984547,locked,1,0,0,1,0,0,0,0,0,0,140347423616016.0,140347423535888.0,InterfaceBuffer,,140347423614576.0
1898,140347432730976,2464.2369408984546,picked_up,1,0,0,1,0,1,0,0,0,0,140347423616016.0,,None,140347423614576.0,140347423614576.0
1899,140347432730976,2464.2369408984546,transportation_start,1,0,0,1,0,1,1,0,0,0,140347423616016.0,,None,140347423614576.0,140347423614576.0
1900,140347432730976,2464.9869408984546,transportation_end,1,0,0,1,0,1,0,0,0,0,140347423616016.0,140347423613760.0,InterfaceBuffer,140347423614576.0,140347423614576.0
1901,140347432730976,2465.0869408984545,cell_change,1,0,0,1,0,1,0,0,0,0,140347423616016.0,140347423613760.0,InterfaceBuffer,140347423614576.0,140347423614576.0
1902,140347432730976,2465.0869408984545,put_down,1,0,0,1,1,0,0,0,0,0,,,None,,140347423614576.0
1903,140347432730976,2465.0869408984545,unlocked,1,0,0,1,1,0,0,0,0,0,,,None,,
1904,140347443626912,2469.5072358612897,processing_finished,1,0,0,1,0,0,0,0,0,0,140347423537472.0,140347423537040.0,Machine,,
1905,140347443626912,2469.6072358612896,locked,1,0,0,1,0,0,0,0,0,0,140347423537472.0,140347423537040.0,Machine,,140347423536800.0
1906,140347443626912,2470.2072358612895,picked_up,1,0,0,1,0,1,0,0,0,0,140347423537472.0,,None,140347423536800.0,140347423536800.0
1907,140347443626912,2470.2072358612895,transportation_start,1,0,0,1,0,1,1,0,0,0,140347423537472.0,,None,140347423536800.0,140347423536800.0
1908,140347443626912,2470.7072358612895,transportation_end,1,0,0,1,0,1,0,0,0,0,140347423537472.0,140347423535888.0,InterfaceBuffer,140347423536800.0,140347423536800.0
1909,140347443626912,2470.8072358612894,cell_change,1,0,0,1,0,1,0,0,0,0,140347423537472.0,140347423535888.0,InterfaceBuffer,140347423536800.0,140347423536800.0
1910,140347443626912,2470.8072358612894,put_down,1,0,0,1,0,0,0,0,0,0,140347423616016.0,140347423535888.0,InterfaceBuffer,,140347423536800.0
1911,140347443626912,2470.8072358612894,unlocked,1,0,0,1,0,0,0,0,0,0,140347423616016.0,140347423535888.0,InterfaceBuffer,,
1912,140347443626912,2470.8072358612894,locked,1,0,0,1,0,0,0,0,0,0,140347423616016.0,140347423535888.0,InterfaceBuffer,,140347423614576.0
1913,140347443626912,2471.6572358612893,picked_up,1,0,0,1,0,1,0,0,0,0,140347423616016.0,,None,140347423614576.0,140347423614576.0
1914,140347443626912,2471.6572358612893,transportation_start,1,0,0,1,0,1,1,0,0,0,140347423616016.0,,None,140347423614576.0,140347423614576.0
1915,140347443626912,2472.4072358612893,transportation_end,1,0,0,1,0,1,0,0,0,0,140347423616016.0,140347423613760.0,InterfaceBuffer,140347423614576.0,140347423614576.0
1916,140347443626912,2472.5072358612892,cell_change,1,0,0,1,0,1,0,0,0,0,140347423616016.0,140347423613760.0,InterfaceBuffer,140347423614576.0,140347423614576.0
1917,140347443626912,2472.5072358612892,put_down,1,0,0,1,1,0,0,0,0,0,,,None,,140347423614576.0
1918,140347443626912,2472.5072358612892,unlocked,1,0,0,1,1,0,0,0,0,0,,,None,,
1919,140347431344016,2589.6545010387226,order_arrival,1,0,0,0,0,0,0,0,0,1,140347423616016.0,140347423539152.0,InterfaceBuffer,,
1920,140347431344016,2589.6545010387226,locked,1,0,0,0,0,0,0,0,0,1,140347423616016.0,140347423539152.0,InterfaceBuffer,,140347423614576.0
1921,140347431344016,2591.321167705389,picked_up,1,0,0,0,0,1,0,0,0,1,140347423616016.0,,None,140347423614576.0,140347423614576.0
1922,140347431344016,2591.321167705389,transportation_start,1,0,0,0,0,1,1,0,0,1,140347423616016.0,,None,140347423614576.0,140347423614576.0
1923,140347431344016,2592.071167705389,transportation_end,1,0,0,0,0,1,0,0,0,1,140347423616016.0,140347423535600.0,InterfaceBuffer,140347423614576.0,140347423614576.0
1924,140347431344016,2592.171167705389,cell_change,1,0,0,0,0,1,0,0,0,1,140347423616016.0,140347423535600.0,InterfaceBuffer,140347423614576.0,140347423614576.0
1925,140347431344016,2592.171167705389,put_down,1,0,0,0,0,0,0,0,0,1,140347423537472.0,140347423535600.0,InterfaceBuffer,,140347423614576.0
1926,140347431344016,2592.171167705389,unlocked,1,0,0,0,0,0,0,0,0,1,140347423537472.0,140347423535600.0,InterfaceBuffer,,
1927,140347431344016,2592.171167705389,locked,1,0,0,0,0,0,0,0,0,1,140347423537472.0,140347423535600.0,InterfaceBuffer,,140347423536800.0
1928,140347431344016,2592.9378343720555,picked_up,1,0,0,0,0,1,0,0,0,1,140347423537472.0,,None,140347423536800.0,140347423536800.0
1929,140347431344016,2592.9378343720555,transportation_start,1,0,0,0,0,1,1,0,0,1,140347423537472.0,,None,140347423536800.0,140347423536800.0
1930,140347431344016,2593.4378343720555,transportation_end,1,0,0,0,0,1,0,0,0,1,140347423537472.0,140347423537040.0,Machine,140347423536800.0,140347423536800.0
1931,140347431344016,2593.5378343720554,put_down,1,0,0,0,0,0,0,0,0,1,140347423537472.0,140347423537040.0,Machine,,140347423536800.0
1932,140347431344016,2593.5378343720554,unlocked,1,0,0,0,0,0,0,0,0,1,140347423537472.0,140347423537040.0,Machine,,
1933,140347431344016,2593.6378343720553,processing_start,1,0,0,0,0,0,0,1,0,1,140347423537472.0,140347423537040.0,Machine,,
1934,140347454870960,2594.5560320383397,order_arrival,1,0,0,0,0,0,0,0,0,1,140347423616016.0,140347423539152.0,InterfaceBuffer,,
1935,140347454870960,2594.5560320383397,locked,1,0,0,0,0,0,0,0,0,1,140347423616016.0,140347423539152.0,InterfaceBuffer,,140347423614576.0
1936,140347454870960,2595.4060320383396,picked_up,1,0,0,0,0,1,0,0,0,1,140347423616016.0,,None,140347423614576.0,140347423614576.0
1937,140347454870960,2595.4060320383396,transportation_start,1,0,0,0,0,1,1,0,0,1,140347423616016.0,,None,140347423614576.0,140347423614576.0
1938,140347454870960,2596.1560320383396,transportation_end,1,0,0,0,0,1,0,0,0,1,140347423616016.0,140347423535600.0,InterfaceBuffer,140347423614576.0,140347423614576.0
1939,140347454870960,2596.2560320383395,cell_change,1,0,0,0,0,1,0,0,0,1,140347423616016.0,140347423535600.0,InterfaceBuffer,140347423614576.0,140347423614576.0
1940,140347454870960,2596.2560320383395,put_down,1,0,0,0,0,0,0,0,0,1,140347423537472.0,140347423535600.0,InterfaceBuffer,,140347423614576.0
1941,140347454870960,2596.2560320383395,unlocked,1,0,0,0,0,0,0,0,0,1,140347423537472.0,140347423535600.0,InterfaceBuffer,,
1942,140347454870960,2596.2560320383395,locked,1,0,0,0,0,0,0,0,0,1,140347423537472.0,140347423535600.0,InterfaceBuffer,,140347423536800.0
1943,140347454870960,2596.8560320383394,picked_up,1,0,0,0,0,1,0,0,0,1,140347423537472.0,,None,140347423536800.0,140347423536800.0
1944,140347454870960,2596.8560320383394,transportation_start,1,0,0,0,0,1,1,0,0,1,140347423537472.0,,None,140347423536800.0,140347423536800.0
1945,140347454870960,2597.3560320383394,transportation_end,1,0,0,0,0,1,0,0,0,1,140347423537472.0,140347423537040.0,Machine,140347423536800.0,140347423536800.0
1946,140347454870960,2597.4560320383393,put_down,1,0,0,0,0,0,0,0,0,1,140347423537472.0,140347423537040.0,Machine,,140347423536800.0
1947,140347454870960,2597.4560320383393,unlocked,1,0,0,0,0,0,0,0,0,1,140347423537472.0,140347423537040.0,Machine,,
1948,140347431344016,2599.590469371298,processing_finished,1,0,0,1,0,0,0,0,0,0,140347423537472.0,140347423537040.0,Machine,,
1949,140347431344016,2599.6904693712977,locked,1,0,0,1,0,0,0,0,0,0,140347423537472.0,140347423537040.0,Machine,,140347423536800.0
1950,140347431344016,2599.7904693712976,picked_up,1,0,0,1,0,1,0,0,0,0,140347423537472.0,,None,140347423536800.0,140347423536800.0
1951,140347431344016,2599.7904693712976,transportation_start,1,0,0,1,0,1,1,0,0,0,140347423537472.0,,None,140347423536800.0,140347423536800.0
1952,140347454870960,2599.7904693712976,processing_start,1,0,0,0,0,0,0,1,0,1,140347423537472.0,140347423537040.0,Machine,,
1953,140347431344016,2600.2904693712976,transportation_end,1,0,0,1,0,1,0,0,0,0,140347423537472.0,140347423535888.0,InterfaceBuffer,140347423536800.0,140347423536800.0
1954,140347431344016,2600.3904693712975,cell_change,1,0,0,1,0,1,0,0,0,0,140347423537472.0,140347423535888.0,InterfaceBuffer,140347423536800.0,140347423536800.0
1955,140347431344016,2600.3904693712975,put_down,1,0,0,1,0,0,0,0,0,0,140347423616016.0,140347423535888.0,InterfaceBuffer,,140347423536800.0
1956,140347431344016,2600.3904693712975,unlocked,1,0,0,1,0,0,0,0,0,0,140347423616016.0,140347423535888.0,InterfaceBuffer,,
1957,140347431344016,2600.3904693712975,locked,1,0,0,1,0,0,0,0,0,0,140347423616016.0,140347423535888.0,InterfaceBuffer,,140347423614576.0
1958,140347431344016,2601.6904693712972,picked_up,1,0,0,1,0,1,0,0,0,0,140347423616016.0,,None,140347423614576.0,140347423614576.0
1959,140347431344016,2601.6904693712972,transportation_start,1,0,0,1,0,1,1,0,0,0,140347423616016.0,,None,140347423614576.0,140347423614576.0
1960,140347431344016,2602.4404693712972,transportation_end,1,0,0,1,0,1,0,0,0,0,140347423616016.0,140347423613760.0,InterfaceBuffer,140347423614576.0,140347423614576.0
1961,140347431344016,2602.540469371297,cell_change,1,0,0,1,0,1,0,0,0,0,140347423616016.0,140347423613760.0,InterfaceBuffer,140347423614576.0,140347423614576.0
1962,140347431344016,2602.540469371297,put_down,1,0,0,1,1,0,0,0,0,0,,,None,,140347423614576.0
1963,140347431344016,2602.540469371297,unlocked,1,0,0,1,1,0,0,0,0,0,,,None,,
1964,140347454870960,2606.585644884421,processing_finished,1,0,0,1,0,0,0,0,0,0,140347423537472.0,140347423537040.0,Machine,,
1965,140347454870960,2606.685644884421,locked,1,0,0,1,0,0,0,0,0,0,140347423537472.0,140347423537040.0,Machine,,140347423536800.0
1966,140347454870960,2607.285644884421,picked_up,1,0,0,1,0,1,0,0,0,0,140347423537472.0,,None,140347423536800.0,140347423536800.0
1967,140347454870960,2607.285644884421,transportation_start,1,0,0,1,0,1,1,0,0,0,140347423537472.0,,None,140347423536800.0,140347423536800.0
1968,140347454870960,2607.785644884421,transportation_end,1,0,0,1,0,1,0,0,0,0,140347423537472.0,140347423535888.0,InterfaceBuffer,140347423536800.0,140347423536800.0
1969,140347454870960,2607.885644884421,cell_change,1,0,0,1,0,1,0,0,0,0,140347423537472.0,140347423535888.0,InterfaceBuffer,140347423536800.0,140347423536800.0
1970,140347454870960,2607.885644884421,put_down,1,0,0,1,0,0,0,0,0,0,140347423616016.0,140347423535888.0,InterfaceBuffer,,140347423536800.0
1971,140347454870960,2607.885644884421,unlocked,1,0,0,1,0,0,0,0,0,0,140347423616016.0,140347423535888.0,InterfaceBuffer,,
1972,140347454870960,2607.885644884421,locked,1,0,0,1,0,0,0,0,0,0,140347423616016.0,140347423535888.0,InterfaceBuffer,,140347423614576.0
1973,140347454870960,2608.7356448844207,picked_up,1,0,0,1,0,1,0,0,0,0,140347423616016.0,,None,140347423614576.0,140347423614576.0
1974,140347454870960,2608.7356448844207,transportation_start,1,0,0,1,0,1,1,0,0,0,140347423616016.0,,None,140347423614576.0,140347423614576.0
1975,140347454870960,2609.4856448844207,transportation_end,1,0,0,1,0,1,0,0,0,0,140347423616016.0,140347423613760.0,InterfaceBuffer,140347423614576.0,140347423614576.0
1976,140347454870960,2609.5856448844206,cell_change,1,0,0,1,0,1,0,0,0,0,140347423616016.0,140347423613760.0,InterfaceBuffer,140347423614576.0,140347423614576.0
1977,140347454870960,2609.5856448844206,put_down,1,0,0,1,1,0,0,0,0,0,,,None,,140347423614576.0
1978,140347454870960,2609.5856448844206,unlocked,1,0,0,1,1,0,0,0,0,0,,,None,,
1979,140347427159248,2645.9274254478437,order_arrival,1,0,0,0,0,0,0,0,0,1,140347423616016.0,140347423539152.0,InterfaceBuffer,,
