,machine,time,event,est_time,next_setup_type,current_setup_type,load_item,manufacturing,setup,idle,repair,item_in_input,item_in_machine,item_in_output
2626,140383847074688,4054.3170006250525,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383848098496.0,140383848098880.0
2627,140383847074688,4054.3170006250525,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383848098496.0,140383848098880.0
2628,140383847074688,4056.283667291719,item_stored,,,140383846907520.0,0,1,0,0,0,140383848097488.0,140383848098496.0,
2629,140383847074688,4060.3170006250525,production_end,,,140383846907520.0,0,0,0,1,0,140383848097488.0,140383848098496.0,
2630,140383847074688,4060.3170006250525,release_item_start,,,140383846907520.0,0,0,0,0,0,140383848097488.0,140383848098496.0,
2631,140383847074688,4060.4170006250524,release_item_end,,,140383846907520.0,0,0,0,1,0,140383848097488.0,,140383848098496.0
2632,140383847074688,4060.4170006250524,load_item_start,,,140383846907520.0,1,0,0,0,0,140383848097488.0,,140383848098496.0
2633,140383847074688,4060.5170006250523,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383848097488.0,140383848098496.0
2634,140383847074688,4060.5170006250523,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383848097488.0,140383848098496.0
2635,140383847074688,4062.483667291719,item_stored,,,140383846907520.0,0,1,0,0,0,140383848099168.0,140383848097488.0,
2636,140383847074688,4066.5170006250523,production_end,,,140383846907520.0,0,0,0,1,0,140383848099168.0,140383848097488.0,
2637,140383847074688,4066.5170006250523,release_item_start,,,140383846907520.0,0,0,0,0,0,140383848099168.0,140383848097488.0,
2638,140383847074688,4066.6170006250522,release_item_end,,,140383846907520.0,0,0,0,1,0,140383848099168.0,,140383848097488.0
2639,140383847074688,4066.6170006250522,load_item_start,,,140383846907520.0,1,0,0,0,0,140383848099168.0,,140383848097488.0
2640,140383847074688,4066.717000625052,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383848099168.0,
2641,140383847074688,4066.717000625052,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383848099168.0,
2642,140383847074688,4068.3503339583854,item_stored,,,140383846907520.0,0,1,0,0,0,140383848038560.0,140383848099168.0,
2643,140383847074688,4072.717000625052,production_end,,,140383846907520.0,0,0,0,1,0,140383848038560.0,140383848099168.0,
2644,140383847074688,4072.717000625052,release_item_start,,,140383846907520.0,0,0,0,0,0,140383848038560.0,140383848099168.0,
2645,140383847074688,4072.817000625052,release_item_end,,,140383846907520.0,0,0,0,1,0,140383848038560.0,,140383848099168.0
2646,140383847074688,4072.817000625052,load_item_start,,,140383846907520.0,1,0,0,0,0,140383848038560.0,,140383848099168.0
2647,140383847074688,4072.917000625052,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383848038560.0,140383848099168.0
2648,140383847074688,4072.917000625052,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383848038560.0,140383848099168.0
2649,140383847074688,4074.8836672917187,item_stored,,,140383846907520.0,0,1,0,0,0,140383848041104.0,140383848038560.0,
2650,140383847074688,4078.917000625052,production_end,,,140383846907520.0,0,0,0,1,0,140383848041104.0,140383848038560.0,
2651,140383847074688,4078.917000625052,release_item_start,,,140383846907520.0,0,0,0,0,0,140383848041104.0,140383848038560.0,
2652,140383847074688,4079.017000625052,release_item_end,,,140383846907520.0,0,0,0,1,0,140383848041104.0,,140383848038560.0
2653,140383847074688,4079.017000625052,load_item_start,,,140383846907520.0,1,0,0,0,0,140383848041104.0,,140383848038560.0
2654,140383847074688,4079.117000625052,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383848041104.0,
2655,140383847074688,4079.117000625052,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383848041104.0,
2656,140383847074688,4080.750333958385,item_stored,,,140383846907520.0,0,1,0,0,0,140383848068432.0,140383848041104.0,
2657,140383847074688,4085.117000625052,production_end,,,140383846907520.0,0,0,0,1,0,140383848068432.0,140383848041104.0,
2658,140383847074688,4085.117000625052,release_item_start,,,140383846907520.0,0,0,0,0,0,140383848068432.0,140383848041104.0,
2659,140383847074688,4085.2170006250517,release_item_end,,,140383846907520.0,0,0,0,1,0,140383848068432.0,,140383848041104.0
2660,140383847074688,4085.2170006250517,load_item_start,,,140383846907520.0,1,0,0,0,0,140383848068432.0,,140383848041104.0
2661,140383847074688,4085.3170006250516,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383848068432.0,140383848041104.0
2662,140383847074688,4085.3170006250516,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383848068432.0,140383848041104.0
2663,140383847074688,4087.2836672917183,item_stored,,,140383846907520.0,0,1,0,0,0,140383848038944.0,140383848068432.0,
2664,140383847074688,4091.3170006250516,production_end,,,140383846907520.0,0,0,0,1,0,140383848038944.0,140383848068432.0,
2665,140383847074688,4091.3170006250516,release_item_start,,,140383846907520.0,0,0,0,0,0,140383848038944.0,140383848068432.0,
2666,140383847074688,4091.4170006250515,release_item_end,,,140383846907520.0,0,0,0,1,0,140383848038944.0,,140383848068432.0
2667,140383847074688,4091.4170006250515,load_item_start,,,140383846907520.0,1,0,0,0,0,140383848038944.0,,140383848068432.0
2668,140383847074688,4091.5170006250514,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383848038944.0,140383848068432.0
2669,140383847074688,4091.5170006250514,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383848038944.0,140383848068432.0
2670,140383847074688,4094.255555555555,item_stored,,,140383846907520.0,0,1,0,0,0,140383848039856.0,140383848038944.0,
2671,140383847074688,4097.517000625052,production_end,,,140383846907520.0,0,0,0,1,0,140383848039856.0,140383848038944.0,
2672,140383847074688,4097.517000625052,release_item_start,,,140383846907520.0,0,0,0,0,0,140383848039856.0,140383848038944.0,
2673,140383847074688,4097.617000625052,release_item_end,,,140383846907520.0,0,0,0,1,0,140383848039856.0,,140383848038944.0
2674,140383847074688,4097.617000625052,load_item_start,,,140383846907520.0,1,0,0,0,0,140383848039856.0,,140383848038944.0
2675,140383847074688,4097.717000625053,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383848039856.0,
2676,140383847074688,4097.717000625053,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383848039856.0,
2677,140383847074688,4103.466666666668,item_stored,,,140383846907520.0,0,1,0,0,0,140383848038512.0,140383848039856.0,
2678,140383847074688,4103.717000625053,production_end,,,140383846907520.0,0,0,0,1,0,140383848038512.0,140383848039856.0,
2679,140383847074688,4103.717000625053,release_item_start,,,140383846907520.0,0,0,0,0,0,140383848038512.0,140383848039856.0,
2680,140383847074688,4103.817000625053,release_item_end,,,140383846907520.0,0,0,0,1,0,140383848038512.0,,140383848039856.0
2681,140383847074688,4103.817000625053,load_item_start,,,140383846907520.0,1,0,0,0,0,140383848038512.0,,140383848039856.0
2682,140383847074688,4103.917000625053,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383848038512.0,
2683,140383847074688,4103.917000625053,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383848038512.0,
2684,140383847074688,4109.917000625053,production_end,,,140383846907520.0,0,0,0,1,0,,140383848038512.0,
2685,140383847074688,4109.917000625053,release_item_start,,,140383846907520.0,0,0,0,0,0,,140383848038512.0,
2686,140383847074688,4110.017000625054,release_item_end,,,140383846907520.0,0,0,0,1,0,,,140383848038512.0
2687,140383847074688,4114.577777777779,item_stored,,,140383846907520.0,0,0,0,1,0,140383848040096.0,,
2688,140383847074688,4114.577777777779,load_item_start,,,140383846907520.0,1,0,0,0,0,140383848040096.0,,
2689,140383847074688,4114.67777777778,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383848040096.0,
2690,140383847074688,4114.67777777778,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383848040096.0,
2691,140383847074688,4120.67777777778,production_end,,,140383846907520.0,0,0,0,1,0,,140383848040096.0,
2692,140383847074688,4120.67777777778,release_item_start,,,140383846907520.0,0,0,0,0,0,,140383848040096.0,
2693,140383847074688,4120.77777777778,release_item_end,,,140383846907520.0,0,0,0,1,0,,,140383848040096.0
2694,140383847074688,4126.14444444445,item_stored,,,140383846907520.0,0,0,0,1,0,140383848042112.0,,
2695,140383847074688,4126.14444444445,load_item_start,,,140383846907520.0,1,0,0,0,0,140383848042112.0,,
2696,140383847074688,4126.24444444445,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383848042112.0,
2697,140383847074688,4126.24444444445,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383848042112.0,
2698,140383847074688,4132.24444444445,production_end,,,140383846907520.0,0,0,0,1,0,,140383848042112.0,
2699,140383847074688,4132.24444444445,release_item_start,,,140383846907520.0,0,0,0,0,0,,140383848042112.0,
2700,140383847074688,4132.34444444445,release_item_end,,,140383846907520.0,0,0,0,1,0,,,140383848042112.0
2701,140383847074688,4138.41111111112,item_stored,,,140383846907520.0,0,0,0,1,0,140383848038992.0,,
2702,140383847074688,4138.41111111112,load_item_start,,,140383846907520.0,1,0,0,0,0,140383848038992.0,,
2703,140383847074688,4138.51111111112,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383848038992.0,
2704,140383847074688,4138.51111111112,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383848038992.0,
2705,140383847074688,4144.51111111112,production_end,,,140383846907520.0,0,0,0,1,0,,140383848038992.0,
2706,140383847074688,4144.51111111112,release_item_start,,,140383846907520.0,0,0,0,0,0,,140383848038992.0,
2707,140383847074688,4144.61111111112,release_item_end,,,140383846907520.0,0,0,0,1,0,,,140383848038992.0
2708,140383847074688,4147.011111111113,item_stored,,,140383846907520.0,0,0,0,1,0,140383848041152.0,,
2709,140383847074688,4147.011111111113,load_item_start,,,140383846907520.0,1,0,0,0,0,140383848041152.0,,
2710,140383847074688,4147.111111111113,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383848041152.0,
2711,140383847074688,4147.111111111113,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383848041152.0,
2712,140383847074688,4153.111111111113,production_end,,,140383846907520.0,0,0,0,1,0,,140383848041152.0,
2713,140383847074688,4153.111111111113,release_item_start,,,140383846907520.0,0,0,0,0,0,,140383848041152.0,
2714,140383847074688,4153.2111111111135,release_item_end,,,140383846907520.0,0,0,0,1,0,,,140383848041152.0
2715,140383847074688,4159.022222222224,item_stored,,,140383846907520.0,0,0,0,1,0,140383848041392.0,,
2716,140383847074688,4159.022222222224,load_item_start,,,140383846907520.0,1,0,0,0,0,140383848041392.0,,
2717,140383847074688,4159.122222222224,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383848041392.0,
2718,140383847074688,4159.122222222224,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383848041392.0,
2719,140383847074688,4165.122222222224,production_end,,,140383846907520.0,0,0,0,1,0,,140383848041392.0,
2720,140383847074688,4165.122222222224,release_item_start,,,140383846907520.0,0,0,0,0,0,,140383848041392.0,
2721,140383847074688,4165.222222222224,release_item_end,,,140383846907520.0,0,0,0,1,0,,,140383848041392.0
2722,140383847074688,4171.288888888894,item_stored,,,140383846907520.0,0,0,0,1,0,140383848041584.0,,
2723,140383847074688,4171.288888888894,load_item_start,,,140383846907520.0,1,0,0,0,0,140383848041584.0,,
2724,140383847074688,4171.388888888894,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383848041584.0,
2725,140383847074688,4171.388888888894,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383848041584.0,
2726,140383847074688,4177.388888888894,production_end,,,140383846907520.0,0,0,0,1,0,,140383848041584.0,
2727,140383847074688,4177.388888888894,release_item_start,,,140383846907520.0,0,0,0,0,0,,140383848041584.0,
2728,140383847074688,4177.4888888888945,release_item_end,,,140383846907520.0,0,0,0,1,0,,,140383848041584.0
2729,140383847074688,4180.344444444446,item_stored,,,140383846907520.0,0,0,0,1,0,140383848041776.0,,
2730,140383847074688,4180.344444444446,load_item_start,,,140383846907520.0,1,0,0,0,0,140383848041776.0,,
2731,140383847074688,4180.444444444446,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383848041776.0,
2732,140383847074688,4180.444444444446,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383848041776.0,
2733,140383847074688,4181.869353703086,failure_start,44.50861253910865,,140383846907520.0,0,0,0,0,1,,140383848041776.0,
2734,140383847074688,4192.18888888889,item_stored,,,140383846907520.0,0,0,0,0,1,140383848132080.0,140383848041776.0,
2735,140383847074688,4226.377966242195,failure_end,,,140383846907520.0,0,1,0,0,0,140383848132080.0,140383848041776.0,
2736,140383847074688,4227.648392816284,failure_start,41.86108537194194,,140383846907520.0,0,0,0,0,1,140383848132080.0,140383848041776.0,
2737,140383847074688,4269.509478188226,failure_end,,,140383846907520.0,0,1,0,0,0,140383848132080.0,140383848041776.0,
2738,140383847074688,4274.239051614137,production_end,,,140383846907520.0,0,0,0,1,0,140383848132080.0,140383848041776.0,
2739,140383847074688,4274.239051614137,release_item_start,,,140383846907520.0,0,0,0,0,0,140383848132080.0,140383848041776.0,
2740,140383847074688,4274.339051614137,release_item_end,,,140383846907520.0,0,0,0,1,0,140383848132080.0,,140383848041776.0
2741,140383847074688,4274.339051614137,load_item_start,,,140383846907520.0,1,0,0,0,0,140383848132080.0,,140383848041776.0
2742,140383847074688,4274.4390516141375,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383848132080.0,140383848041776.0
2743,140383847074688,4274.4390516141375,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383848132080.0,140383848041776.0
2744,140383847074688,4276.405718280805,item_stored,,,140383846907520.0,0,1,0,0,0,140383848042256.0,140383848132080.0,
2745,140383847074688,4280.4390516141375,production_end,,,140383846907520.0,0,0,0,1,0,140383848042256.0,140383848132080.0,
2746,140383847074688,4280.4390516141375,release_item_start,,,140383846907520.0,0,0,0,0,0,140383848042256.0,140383848132080.0,
2747,140383847074688,4280.539051614138,release_item_end,,,140383846907520.0,0,0,0,1,0,140383848042256.0,,140383848132080.0
2748,140383847074688,4280.539051614138,load_item_start,,,140383846907520.0,1,0,0,0,0,140383848042256.0,,140383848132080.0
2749,140383847074688,4280.639051614138,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383848042256.0,140383848132080.0
2750,140383847074688,4280.639051614138,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383848042256.0,140383848132080.0
2751,140383847074688,4282.605718280805,item_stored,,,140383846907520.0,0,1,0,0,0,140383848039904.0,140383848042256.0,
2752,140383847074688,4286.639051614138,production_end,,,140383846907520.0,0,0,0,1,0,140383848039904.0,140383848042256.0,
2753,140383847074688,4286.639051614138,release_item_start,,,140383846907520.0,0,0,0,0,0,140383848039904.0,140383848042256.0,
2754,140383847074688,4286.739051614139,release_item_end,,,140383846907520.0,0,0,0,1,0,140383848039904.0,,140383848042256.0
2755,140383847074688,4286.739051614139,load_item_start,,,140383846907520.0,1,0,0,0,0,140383848039904.0,,140383848042256.0
2756,140383847074688,4286.839051614139,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383848039904.0,140383848042256.0
2757,140383847074688,4286.839051614139,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383848039904.0,140383848042256.0
2758,140383847074688,4288.805718280806,item_stored,,,140383846907520.0,0,1,0,0,0,140383848041680.0,140383848039904.0,
2759,140383847074688,4292.839051614139,production_end,,,140383846907520.0,0,0,0,1,0,140383848041680.0,140383848039904.0,
2760,140383847074688,4292.839051614139,release_item_start,,,140383846907520.0,0,0,0,0,0,140383848041680.0,140383848039904.0,
2761,140383847074688,4292.939051614139,release_item_end,,,140383846907520.0,0,0,0,1,0,140383848041680.0,,140383848039904.0
2762,140383847074688,4292.939051614139,load_item_start,,,140383846907520.0,1,0,0,0,0,140383848041680.0,,140383848039904.0
2763,140383847074688,4293.03905161414,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383848041680.0,140383848039904.0
2764,140383847074688,4293.03905161414,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383848041680.0,140383848039904.0
2765,140383847074688,4295.005718280807,item_stored,,,140383846907520.0,0,1,0,0,0,140383848132464.0,140383848041680.0,
2766,140383847074688,4298.696660990737,failure_start,41.287302039427075,,140383846907520.0,0,0,0,0,1,140383848132464.0,140383848041680.0,
2767,140383847074688,4339.983963030164,failure_end,,,140383846907520.0,0,1,0,0,0,140383848132464.0,140383848041680.0,
2768,140383847074688,4340.326353653567,production_end,,,140383846907520.0,0,0,0,1,0,140383848132464.0,140383848041680.0,
2769,140383847074688,4340.326353653567,release_item_start,,,140383846907520.0,0,0,0,0,0,140383848132464.0,140383848041680.0,
2770,140383847074688,4340.426353653567,release_item_end,,,140383846907520.0,0,0,0,1,0,140383848132464.0,,140383848041680.0
2771,140383847074688,4340.426353653567,load_item_start,,,140383846907520.0,1,0,0,0,0,140383848132464.0,,140383848041680.0
2772,140383847074688,4340.526353653568,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383848132464.0,140383848041680.0
2773,140383847074688,4340.526353653568,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383848132464.0,140383848041680.0
2774,140383847074688,4342.493020320235,item_stored,,,140383846907520.0,0,1,0,0,0,140383848130496.0,140383848132464.0,
2775,140383847074688,4346.526353653568,production_end,,,140383846907520.0,0,0,0,1,0,140383848130496.0,140383848132464.0,
2776,140383847074688,4346.526353653568,release_item_start,,,140383846907520.0,0,0,0,0,0,140383848130496.0,140383848132464.0,
2777,140383847074688,4346.626353653568,release_item_end,,,140383846907520.0,0,0,0,1,0,140383848130496.0,,140383848132464.0
2778,140383847074688,4346.626353653568,load_item_start,,,140383846907520.0,1,0,0,0,0,140383848130496.0,,140383848132464.0
2779,140383847074688,4346.726353653568,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383848130496.0,140383848132464.0
2780,140383847074688,4346.726353653568,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383848130496.0,140383848132464.0
2781,140383847074688,4348.261498292175,failure_start,26.164448989895853,,140383846907520.0,0,0,0,0,1,,140383848130496.0,
2782,140383847074688,4348.6930203202355,item_stored,,,140383846907520.0,0,0,0,0,1,140383848131120.0,140383848130496.0,
2783,140383847074688,4374.425947282071,failure_end,,,140383846907520.0,0,1,0,0,0,140383848131120.0,140383848130496.0,
2784,140383847074688,4378.890802643465,production_end,,,140383846907520.0,0,0,0,1,0,140383848131120.0,140383848130496.0,
2785,140383847074688,4378.890802643465,release_item_start,,,140383846907520.0,0,0,0,0,0,140383848131120.0,140383848130496.0,
2786,140383847074688,4378.990802643465,release_item_end,,,140383846907520.0,0,0,0,1,0,140383848131120.0,,140383848130496.0
2787,140383847074688,4378.990802643465,load_item_start,,,140383846907520.0,1,0,0,0,0,140383848131120.0,,140383848130496.0
2788,140383847074688,4379.090802643465,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383848131120.0,140383848130496.0
2789,140383847074688,4379.090802643465,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383848131120.0,140383848130496.0
2790,140383847074688,4381.057469310133,item_stored,,,140383846907520.0,0,1,0,0,0,140383848040288.0,140383848131120.0,
2791,140383847074688,4385.090802643465,production_end,,,140383846907520.0,0,0,0,1,0,140383848040288.0,140383848131120.0,
2792,140383847074688,4385.090802643465,release_item_start,,,140383846907520.0,0,0,0,0,0,140383848040288.0,140383848131120.0,
2793,140383847074688,4385.190802643466,release_item_end,,,140383846907520.0,0,0,0,1,0,140383848040288.0,,140383848131120.0
2794,140383847074688,4385.190802643466,load_item_start,,,140383846907520.0,1,0,0,0,0,140383848040288.0,,140383848131120.0
2795,140383847074688,4385.290802643466,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383848040288.0,140383848131120.0
2796,140383847074688,4385.290802643466,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383848040288.0,140383848131120.0
2797,140383847074688,4387.257469310133,item_stored,,,140383846907520.0,0,1,0,0,0,140383848131360.0,140383848040288.0,
2798,140383847074688,4391.290802643466,production_end,,,140383846907520.0,0,0,0,1,0,140383848131360.0,140383848040288.0,
2799,140383847074688,4391.290802643466,release_item_start,,,140383846907520.0,0,0,0,0,0,140383848131360.0,140383848040288.0,
2800,140383847074688,4391.3908026434665,release_item_end,,,140383846907520.0,0,0,0,1,0,140383848131360.0,,140383848040288.0
2801,140383847074688,4391.3908026434665,load_item_start,,,140383846907520.0,1,0,0,0,0,140383848131360.0,,140383848040288.0
2802,140383847074688,4391.490802643467,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383848131360.0,140383848040288.0
2803,140383847074688,4391.490802643467,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383848131360.0,140383848040288.0
2804,140383847074688,4393.457469310134,item_stored,,,140383846907520.0,0,1,0,0,0,140383848042016.0,140383848131360.0,
2805,140383847074688,4397.490802643467,production_end,,,140383846907520.0,0,0,0,1,0,140383848042016.0,140383848131360.0,
2806,140383847074688,4397.490802643467,release_item_start,,,140383846907520.0,0,0,0,0,0,140383848042016.0,140383848131360.0,
2807,140383847074688,4397.590802643467,release_item_end,,,140383846907520.0,0,0,0,1,0,140383848042016.0,,140383848131360.0
2808,140383847074688,4397.590802643467,load_item_start,,,140383846907520.0,1,0,0,0,0,140383848042016.0,,140383848131360.0
2809,140383847074688,4397.690802643468,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383848042016.0,140383848131360.0
2810,140383847074688,4397.690802643468,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383848042016.0,140383848131360.0
2811,140383847074688,4399.657469310135,item_stored,,,140383846907520.0,0,1,0,0,0,140383848039376.0,140383848042016.0,
2812,140383847074688,4403.690802643468,production_end,,,140383846907520.0,0,0,0,1,0,140383848039376.0,140383848042016.0,
2813,140383847074688,4403.690802643468,release_item_start,,,140383846907520.0,0,0,0,0,0,140383848039376.0,140383848042016.0,
2814,140383847074688,4403.790802643468,release_item_end,,,140383846907520.0,0,0,0,1,0,140383848039376.0,,140383848042016.0
2815,140383847074688,4403.790802643468,load_item_start,,,140383846907520.0,1,0,0,0,0,140383848039376.0,,140383848042016.0
2816,140383847074688,4403.890802643468,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383848039376.0,140383848042016.0
2817,140383847074688,4403.890802643468,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383848039376.0,140383848042016.0
2818,140383847074688,4405.8574693101355,item_stored,,,140383846907520.0,0,1,0,0,0,140383848130256.0,140383848039376.0,
2819,140383847074688,4409.890802643468,production_end,,,140383846907520.0,0,0,0,1,0,140383848130256.0,140383848039376.0,
2820,140383847074688,4409.890802643468,release_item_start,,,140383846907520.0,0,0,0,0,0,140383848130256.0,140383848039376.0,
2821,140383847074688,4409.990802643469,release_item_end,,,140383846907520.0,0,0,0,1,0,140383848130256.0,,140383848039376.0
2822,140383847074688,4409.990802643469,load_item_start,,,140383846907520.0,1,0,0,0,0,140383848130256.0,,140383848039376.0
2823,140383847074688,4410.090802643469,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383848130256.0,140383848039376.0
2824,140383847074688,4410.090802643469,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383848130256.0,140383848039376.0
2825,140383847074688,4412.057469310136,item_stored,,,140383846907520.0,0,1,0,0,0,140383848038896.0,140383848130256.0,
2826,140383847074688,4416.090802643469,production_end,,,140383846907520.0,0,0,0,1,0,140383848038896.0,140383848130256.0,
2827,140383847074688,4416.090802643469,release_item_start,,,140383846907520.0,0,0,0,0,0,140383848038896.0,140383848130256.0,
2828,140383847074688,4416.190802643469,release_item_end,,,140383846907520.0,0,0,0,1,0,140383848038896.0,,140383848130256.0
2829,140383847074688,4416.190802643469,load_item_start,,,140383846907520.0,1,0,0,0,0,140383848038896.0,,140383848130256.0
2830,140383847074688,4416.29080264347,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383848038896.0,140383848130256.0
2831,140383847074688,4416.29080264347,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383848038896.0,140383848130256.0
2832,140383847074688,4418.257469310137,item_stored,,,140383846907520.0,0,1,0,0,0,140383848099648.0,140383848038896.0,
2833,140383847074688,4422.29080264347,production_end,,,140383846907520.0,0,0,0,1,0,140383848099648.0,140383848038896.0,
2834,140383847074688,4422.29080264347,release_item_start,,,140383846907520.0,0,0,0,0,0,140383848099648.0,140383848038896.0,
2835,140383847074688,4422.39080264347,release_item_end,,,140383846907520.0,0,0,0,1,0,140383848099648.0,,140383848038896.0
2836,140383847074688,4422.39080264347,load_item_start,,,140383846907520.0,1,0,0,0,0,140383848099648.0,,140383848038896.0
2837,140383847074688,4422.4908026434705,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383848099648.0,140383848038896.0
2838,140383847074688,4422.4908026434705,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383848099648.0,140383848038896.0
2839,140383847074688,4424.457469310138,item_stored,,,140383846907520.0,0,1,0,0,0,140383848043136.0,140383848099648.0,
2840,140383847074688,4428.4908026434705,production_end,,,140383846907520.0,0,0,0,1,0,140383848043136.0,140383848099648.0,
2841,140383847074688,4428.4908026434705,release_item_start,,,140383846907520.0,0,0,0,0,0,140383848043136.0,140383848099648.0,
2842,140383847074688,4428.590802643471,release_item_end,,,140383846907520.0,0,0,0,1,0,140383848043136.0,,140383848099648.0
2843,140383847074688,4428.590802643471,load_item_start,,,140383846907520.0,1,0,0,0,0,140383848043136.0,,140383848099648.0
2844,140383847074688,4428.690802643471,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383848043136.0,140383848099648.0
2845,140383847074688,4428.690802643471,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383848043136.0,140383848099648.0
2846,140383847074688,4430.657469310138,item_stored,,,140383846907520.0,0,1,0,0,0,140383848040336.0,140383848043136.0,
2847,140383847074688,4434.690802643471,production_end,,,140383846907520.0,0,0,0,1,0,140383848040336.0,140383848043136.0,
2848,140383847074688,4434.690802643471,release_item_start,,,140383846907520.0,0,0,0,0,0,140383848040336.0,140383848043136.0,
2849,140383847074688,4434.790802643472,release_item_end,,,140383846907520.0,0,0,0,1,0,140383848040336.0,,140383848043136.0
2850,140383847074688,4434.790802643472,load_item_start,,,140383846907520.0,1,0,0,0,0,140383848040336.0,,140383848043136.0
2851,140383847074688,4434.890802643472,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383848040336.0,140383848043136.0
2852,140383847074688,4434.890802643472,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383848040336.0,140383848043136.0
2853,140383847074688,4436.857469310139,item_stored,,,140383846907520.0,0,1,0,0,0,140383848046304.0,140383848040336.0,
2854,140383847074688,4440.890802643472,production_end,,,140383846907520.0,0,0,0,1,0,140383848046304.0,140383848040336.0,
2855,140383847074688,4440.890802643472,release_item_start,,,140383846907520.0,0,0,0,0,0,140383848046304.0,140383848040336.0,
2856,140383847074688,4440.990802643472,release_item_end,,,140383846907520.0,0,0,0,1,0,140383848046304.0,,140383848040336.0
2857,140383847074688,4440.990802643472,load_item_start,,,140383846907520.0,1,0,0,0,0,140383848046304.0,,140383848040336.0
2858,140383847074688,4441.090802643473,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383848046304.0,140383848040336.0
2859,140383847074688,4441.090802643473,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383848046304.0,140383848040336.0
2860,140383847074688,4443.05746931014,item_stored,,,140383846907520.0,0,1,0,0,0,140383848131888.0,140383848046304.0,
2861,140383847074688,4447.090802643473,production_end,,,140383846907520.0,0,0,0,1,0,140383848131888.0,140383848046304.0,
2862,140383847074688,4447.090802643473,release_item_start,,,140383846907520.0,0,0,0,0,0,140383848131888.0,140383848046304.0,
2863,140383847074688,4447.190802643473,release_item_end,,,140383846907520.0,0,0,0,1,0,140383848131888.0,,140383848046304.0
2864,140383847074688,4447.190802643473,load_item_start,,,140383846907520.0,1,0,0,0,0,140383848131888.0,,140383848046304.0
