,buffer,time,event,event_item,full,items_in_storage
18302,140649311045568,3769.2001600539875,item_stored,140649310367024.0,0,1
18303,140649311007408,3769.246826720653,item_picked_up,140649309605552.0,0,0
18304,140649311045568,3769.466826720654,item_picked_up,140649310367024.0,0,0
18305,140649311046144,3769.5134933873196,item_stored,140649309605552.0,0,1
18306,140649311006832,3769.7334933873203,item_stored,140649310367024.0,1,1
18307,140649311006832,3769.9668267206534,item_picked_up,140649310367024.0,0,0
18308,140649311046144,3770.186826720653,item_picked_up,140649309605552.0,0,0
18309,140649311064560,3770.6534933873195,item_stored,140649309605552.0,0,0
18310,140649310988128,3770.6734933873213,item_picked_up,140649310069472.0,0,1
18311,140649312701552,3773.911040646166,item_stored,140649310196208.0,0,1
18312,140649311010768,3774.3577073128326,item_picked_up,140649310365056.0,0,2
18313,140649312701552,3774.3843739794993,item_picked_up,140649310196208.0,0,0
18314,140649310988944,3774.6534933873213,item_stored,140649310069088.0,0,1
18315,140649311044176,3774.684373979499,item_stored,140649310196208.0,0,1
18316,140649310988128,3774.6910406461657,item_stored,140649310365056.0,1,2
18317,140649311045616,3774.784373979499,item_picked_up,140650964879248.0,0,3
18318,140649310988944,3775.017707312832,item_picked_up,140649310069088.0,0,0
18319,140649311044176,3775.051040646166,item_picked_up,140649310196208.0,0,0
18320,140649311010768,3775.2510406461656,item_stored,140650964879248.0,1,3
18321,140649311044176,3775.351040646165,item_stored,140649310069088.0,0,1
18322,140649311064560,3775.4177073128326,item_stored,140649310196208.0,0,0
18323,140649311047536,3775.6177073128324,order_arrival,,1,3
18324,140649311047536,3775.6177073128324,item_picked_up,140649309672448.0,1,3
18325,140649311044176,3775.7843739794994,item_picked_up,140649310069088.0,0,0
18326,140649311007408,3775.786826720653,item_stored,140649310367024.0,1,1
18327,140649311007408,3776.0534933873196,item_picked_up,140649310367024.0,0,0
18328,140649311045568,3776.2777073128327,item_stored,140649310069088.0,0,1
18329,140649311046144,3776.320160053986,item_stored,140649310367024.0,0,1
18330,140649311045616,3776.3510406461655,item_stored,140649309672448.0,1,4
18331,140649311045568,3776.544373979499,item_picked_up,140649310069088.0,0,0
18332,140649311006832,3776.8110406461656,item_stored,140649310069088.0,1,1
18333,140649311046144,3776.993493387319,item_picked_up,140649310367024.0,0,0
18334,140649311006832,3777.0443739794987,item_picked_up,140649310069088.0,0,0
18335,140649312699920,3777.044373979499,item_picked_up,140649309892672.0,0,3
18336,140649312700832,3777.4110406461655,item_picked_up,140649310531936.0,0,2
18337,140649311064560,3777.460160053986,item_stored,140649310367024.0,0,0
18338,140649310988128,3777.6534933873213,item_picked_up,140649310364624.0,0,1
18339,140649312699920,3777.677707312832,item_stored,140649310531936.0,1,4
18340,140649312699920,3778.6543739794993,item_picked_up,140649310531936.0,0,3
18341,140649312700832,3779.087707312832,item_picked_up,140649310069760.0,0,1
18342,140649312699920,3779.3543739794986,item_stored,140649310069760.0,1,4
18343,140649310988944,3781.6334933873213,item_stored,140649309602288.0,0,1
18344,140649312701552,3781.9210406461657,item_stored,140649310140592.0,0,1
18345,140649310988944,3782.040160053988,item_picked_up,140649309602288.0,0,0
18346,140649311008416,3782.100160053988,item_picked_up,140649310366016.0,0,3
18347,140649312700832,3782.3668267206544,item_stored,140649310366016.0,0,2
18348,140649311044176,3782.373493387321,item_stored,140649309602288.0,0,1
18349,140649311044176,3782.740160053988,item_picked_up,140649309602288.0,0,0
18350,140649312701552,3782.840160053988,item_picked_up,140649310140592.0,0,0
18351,140649311008416,3782.840160053988,item_picked_up,140649310072112.0,0,2
18352,140649311007408,3782.8643739794984,item_stored,140649310069088.0,1,1
18353,140649312700832,3783.106826720654,item_stored,140649310072112.0,1,3
18354,140649311064560,3783.1068267206547,item_stored,140649309602288.0,0,0
18355,140649311007408,3783.131040646165,item_picked_up,140649310069088.0,0,0
18356,140649311044176,3783.1401600539875,item_stored,140649310140592.0,0,1
18357,140649311045616,3783.2068267206546,item_picked_up,140649309672448.0,0,3
18358,140649311046144,3783.3977073128312,item_stored,140649310069088.0,0,1
18359,140649311010768,3783.406826720654,item_picked_up,140649310234080.0,0,2
18360,140649311010768,3783.5868267206542,item_picked_up,140650964879248.0,0,1
18361,140649311010768,3783.6734933873213,item_stored,140649309672448.0,0,2
18362,140649310988128,3783.740160053987,item_stored,140649310234080.0,1,2
18363,140649311047536,3783.820160053988,order_arrival,,1,3
18364,140649311047536,3783.820160053988,item_picked_up,140649312701024.0,1,3
18365,140649311008416,3784.053493387321,item_stored,140650964879248.0,0,3
18366,140649311010768,3784.07349338732,item_picked_up,140649309672448.0,0,1
18367,140649311046144,3784.1668267206546,item_picked_up,140649310069088.0,0,0
18368,140649311008416,3784.5401600539867,item_stored,140649309672448.0,1,4
18369,140649311045616,3784.553493387321,item_stored,140649312701024.0,1,4
18370,140649311064560,3784.6334933873213,item_stored,140649310069088.0,0,0
18371,140649310988128,3784.6334933873213,item_picked_up,140649310365056.0,0,1
18372,140649311010768,3785.0068267206534,item_picked_up,140649310989568.0,0,0
18373,140649311044176,3785.0201600539876,item_picked_up,140649310140592.0,0,0
18374,140649310988128,3785.3401600539864,item_stored,140649310989568.0,1,2
18375,140649311045616,3785.3668267206544,item_picked_up,140649312701024.0,0,3
18376,140649311045568,3785.513493387321,item_stored,140649310140592.0,0,1
18377,140649311010768,3785.833493387321,item_stored,140649312701024.0,0,1
18378,140649311045616,3785.8801600539878,item_picked_up,140649310363760.0,0,2
18379,140649311045568,3785.893493387321,item_picked_up,140649310140592.0,0,0
18380,140649311008800,3786.1601600539875,item_stored,140649310140592.0,1,1
18381,140649311047536,3786.200160053988,order_arrival,,1,3
18382,140649311047536,3786.200160053988,item_picked_up,140649310233648.0,1,3
18383,140649311010768,3786.3468267206545,item_stored,140649310363760.0,0,2
18384,140649311008800,3786.3934933873206,item_picked_up,140649310140592.0,0,0
18385,140649311010768,3786.5668267206547,item_stored,140649310233648.0,1,3
18386,140649311047536,3786.7134933873213,order_arrival,,1,3
18387,140649311047536,3786.7134933873213,item_picked_up,140649310236336.0,1,3
18388,140649311047536,3786.9334933873215,order_arrival,,1,3
18389,140649311047536,3786.9334933873215,item_picked_up,140649310069856.0,1,3
18390,140649311045616,3787.4468267206544,item_stored,140649310236336.0,0,3
18391,140649311045616,3787.6668267206546,item_stored,140649310069856.0,1,4
18392,140649310988944,3788.6134933873213,item_stored,140649309896416.0,0,1
18393,140649310988944,3788.8468267206545,item_picked_up,140649309896416.0,0,0
18394,140649311044176,3789.1801600539875,item_stored,140649309896416.0,0,1
18395,140649312701552,3789.531040646166,item_stored,140649310234560.0,0,1
18396,140649311044176,3789.646826720654,item_picked_up,140649309896416.0,0,0
18397,140649312701552,3789.8310406461655,item_picked_up,140649310234560.0,0,0
18398,140649311044176,3790.1310406461653,item_stored,140649310234560.0,0,1
18399,140649311045568,3790.1401600539875,item_stored,140649309896416.0,0,1
18400,140649311045568,3790.406826720654,item_picked_up,140649309896416.0,0,0
18401,140649311044176,3790.597707312832,item_picked_up,140649310234560.0,0,0
18402,140649311006832,3790.6734933873204,item_stored,140649309896416.0,1,1
18403,140649311006832,3790.9068267206535,item_picked_up,140649309896416.0,0,0
18404,140649311064560,3790.9643739794988,item_stored,140649310234560.0,0,0
18405,140649311009376,3791.38349338732,item_stored,140649310140592.0,1,1
18406,140649310988128,3791.6134933873213,item_picked_up,140649310234080.0,0,1
18407,140649311009376,3791.7234933873196,item_picked_up,140649310140592.0,0,0
18408,140649311046144,3791.990160053986,item_stored,140649310140592.0,0,1
18409,140649312699920,3792.474373979499,item_picked_up,140649310069760.0,0,3
18410,140649311046144,3792.6634933873192,item_picked_up,140649310140592.0,0,0
18411,140649312699920,3793.041040646165,item_stored,140649309998768.0,1,4
18412,140649311010768,3793.110160053986,item_picked_up,140649310233648.0,0,2
18413,140649311064560,3793.130160053986,item_stored,140649310140592.0,0,0
18414,140649312699920,3793.141040646165,item_picked_up,140649309976320.0,0,3
18415,140649310988128,3793.443493387319,item_stored,140649310233648.0,1,2
18416,140649312700832,3793.5077073128314,item_picked_up,140649312700928.0,0,2
18417,140649312699920,3793.774373979498,item_stored,140649312700928.0,1,4
18418,140649311010768,3793.776826720652,item_picked_up,140649312701024.0,0,1
18419,140649311047536,3793.843493387319,order_arrival,,1,3
18420,140649311047536,3793.843493387319,item_picked_up,140649310590576.0,1,3
18421,140649311045616,3793.863493387319,item_picked_up,140649310069856.0,0,3
18422,140649312700832,3794.0768267206518,item_stored,140649312701024.0,1,3
18423,140649311010768,3794.3301600539858,item_stored,140649310069856.0,0,2
18424,140649311045616,3794.576826720652,item_stored,140649310590576.0,1,4
18425,140649311045616,3794.7968267206525,item_picked_up,140649310236336.0,0,3
18426,140649311010768,3795.263493387319,item_stored,140649310236336.0,1,3
18427,140649311047536,3795.3101600539853,order_arrival,,1,3
18428,140649311047536,3795.3101600539853,item_picked_up,140649310069568.0,1,3
18429,140649310988944,3795.5934933873214,item_stored,140649310236192.0,0,1
18430,140649310988944,3796.000160053988,item_picked_up,140649310236192.0,0,0
18431,140649311045616,3796.0434933873184,item_stored,140649310069568.0,1,4
18432,140649311044176,3796.333493387321,item_stored,140649310236192.0,0,1
18433,140649311007408,3796.726826720653,item_stored,140649309896416.0,1,1
18434,140649311044176,3796.800160053988,item_picked_up,140649310236192.0,0,0
18435,140649311007408,3796.9934933873196,item_picked_up,140649309896416.0,0,0
18436,140649311046144,3797.260160053986,item_stored,140649309896416.0,0,1
18437,140649311045568,3797.293493387321,item_stored,140649310236192.0,0,1
18438,140649312701552,3797.5410406461656,item_stored,140649310364432.0,0,1
18439,140649311045568,3797.6734933873213,item_picked_up,140649310236192.0,0,0
18440,140649311046144,3797.7534933873194,item_picked_up,140649309896416.0,0,0
18441,140649312701552,3797.8410406461653,item_picked_up,140649310364432.0,0,0
18442,140649311006832,3797.9401600539877,item_stored,140649310236192.0,1,1
18443,140649311044176,3798.141040646165,item_stored,140649310364432.0,0,1
18444,140649311006832,3798.173493387321,item_picked_up,140649310236192.0,0,0
18445,140649311064560,3798.220160053986,item_stored,140649309896416.0,0,0
18446,140649310988128,3798.5934933873214,item_picked_up,140649310989568.0,0,1
18447,140649311044176,3798.6343739794984,item_picked_up,140649310364432.0,0,0
18448,140649311064560,3799.001040646165,item_stored,140649310364432.0,0,0
18449,140649311010768,3799.081040646165,item_picked_up,140649310236336.0,0,2
18450,140649310988128,3799.414373979498,item_stored,140649310236336.0,1,2
18451,140649311047536,3799.7143739794983,order_arrival,,1,3
18452,140649311047536,3799.7143739794983,item_picked_up,140649310233840.0,1,3
18453,140649311045616,3799.7343739794983,item_picked_up,140649310069568.0,0,3
18454,140649311010768,3800.201040646165,item_stored,140649310069568.0,1,3
18455,140649311045616,3800.4477073128314,item_stored,140649310233840.0,1,4
18456,140649310988944,3802.5734933873214,item_stored,140649310069472.0,0,1
18457,140649310988944,3802.980160053988,item_picked_up,140649310069472.0,0,0
18458,140649311044176,3803.313493387321,item_stored,140649310069472.0,0,1
18459,140649311044176,3803.780160053988,item_picked_up,140649310069472.0,0,0
18460,140649311007408,3803.9934933873205,item_stored,140649310236192.0,1,1
18461,140649311064560,3804.1468267206546,item_stored,140649310069472.0,0,0
18462,140649311007408,3804.3334933873202,item_picked_up,140649310236192.0,0,0
18463,140649311046144,3804.6001600539867,item_stored,140649310236192.0,0,1
18464,140649311046144,3805.0668267206534,item_picked_up,140649310236192.0,0,0
18465,140649312701552,3805.1510406461657,item_stored,140649309894064.0,0,1
18466,140649312701552,3805.4510406461654,item_picked_up,140649309894064.0,0,0
18467,140649311064560,3805.53349338732,item_stored,140649310236192.0,0,0
18468,140649310988128,3805.5734933873214,item_picked_up,140649310233648.0,0,1
18469,140649311010768,3805.751040646165,item_picked_up,140649310069568.0,0,2
18470,140649311044176,3805.751040646165,item_stored,140649309894064.0,0,1
18471,140649311045616,3806.0001600539867,item_picked_up,140649310233840.0,0,3
18472,140649312699920,3806.051040646166,item_picked_up,140649309998768.0,0,3
18473,140649310988128,3806.084373979498,item_stored,140649310069568.0,1,2
18474,140649311047536,3806.246826720653,order_arrival,,1,3
18475,140649311047536,3806.246826720653,item_picked_up,140649310364240.0,1,3
18476,140649311010768,3806.4668267206534,item_stored,140649310233840.0,1,3
18477,140649312699920,3806.751040646165,item_stored,140649310531936.0,1,4
18478,140649312699920,3806.851040646165,item_picked_up,140649312700928.0,0,3
18479,140649311045616,3806.9801600539863,item_stored,140649310364240.0,1,4
18480,140649312699920,3807.284373979498,item_stored,140649309892672.0,1,4
18481,140649311044176,3807.340160053987,item_picked_up,140649309894064.0,0,0
18482,140649312700832,3807.5510406461644,item_picked_up,140649310366016.0,0,2
18483,140649311064560,3807.7068267206537,item_stored,140649309894064.0,0,0
18484,140649311010768,3807.7868267206536,item_picked_up,140649310069856.0,0,2
18485,140649311045616,3807.8068267206536,item_picked_up,140649310364240.0,0,3
18486,140649312700832,3808.0868267206533,item_stored,140649310069856.0,1,3
18487,140649311010768,3808.2734933873203,item_stored,140649310364240.0,1,3
18488,140649311047536,3808.420160053987,order_arrival,,1,3
18489,140649311047536,3808.420160053987,item_picked_up,140649309894976.0,1,3
18490,140649311045616,3809.15349338732,item_stored,140649309894976.0,1,4
18491,140649310988944,3809.5534933873214,item_stored,140649310364624.0,0,1
18492,140649310988944,3809.8468267206545,item_picked_up,140649310364624.0,0,0
18493,140649311044176,3810.1801600539875,item_stored,140649310364624.0,0,1
18494,140649311044176,3811.053493387321,item_picked_up,140649310364624.0,0,0
18495,140649311045568,3811.5468267206543,item_stored,140649310364624.0,0,1
18496,140649311045568,3811.9268267206544,item_picked_up,140649310364624.0,0,0
18497,140649311006832,3812.193493387321,item_stored,140649310364624.0,1,1
18498,140649311006832,3812.426826720654,item_picked_up,140649310364624.0,0,0
18499,140649310988128,3812.5534933873214,item_picked_up,140649310236336.0,0,1
18500,140649312701552,3813.0277073128323,item_stored,140649309671536.0,0,1
18501,140649312701552,3813.3210406461653,item_picked_up,140649309671536.0,0,0
18502,140649311010768,3813.474373979499,item_picked_up,140649310363760.0,0,2
18503,140649311044176,3813.621040646165,item_stored,140649309671536.0,0,1
18504,140649311045616,3813.721040646165,item_picked_up,140649309894976.0,0,3
18505,140649310988128,3813.807707312832,item_stored,140649310363760.0,1,2
18506,140649312699920,3813.8610406461657,item_picked_up,140649309892672.0,0,3
18507,140649311044176,3814.1143739794984,item_picked_up,140649309671536.0,0,0
18508,140649311010768,3814.1877073128317,item_stored,140649309894976.0,1,3
18509,140649312700832,3814.427707312832,item_picked_up,140649310072112.0,0,2
18510,140649311010768,3814.5210406461647,item_picked_up,140649309894976.0,0,2
18511,140649311045568,3814.6077073128317,item_stored,140649309671536.0,0,1
18512,140649311045616,3814.6543739794984,item_picked_up,140649310590576.0,0,2
18513,140649312699920,3814.6943739794983,item_stored,140649310072112.0,1,4
18514,140649312700832,3814.8210406461644,item_stored,140649309894976.0,1,3
18515,140649311045568,3814.874373979498,item_picked_up,140649309671536.0,0,0
18516,140649311047536,3815.0743739794984,order_arrival,,1,3
18517,140649311047536,3815.0743739794984,item_picked_up,140649310069712.0,1,3
18518,140649311010768,3815.121040646165,item_stored,140649310590576.0,1,3
18519,140649311008800,3815.1410406461646,item_stored,140649309671536.0,1,1
18520,140649311008800,3815.3743739794977,item_picked_up,140649309671536.0,0,0
18521,140649311047536,3815.487707312832,order_arrival,,1,3
18522,140649311047536,3815.487707312832,item_picked_up,140649310199376.0,1,3
18523,140649311045616,3815.8077073128316,item_stored,140649310069712.0,0,3
18524,140649311045616,3816.221040646165,item_stored,140649310199376.0,1,4
18525,140649310988944,3816.5334933873214,item_stored,140649310365056.0,0,1
18526,140649310988944,3816.8268267206545,item_picked_up,140649310365056.0,0,0
18527,140649311044176,3817.1601600539875,item_stored,140649310365056.0,0,1
18528,140649311044176,3817.626826720654,item_picked_up,140649310365056.0,0,0
18529,140649311064560,3817.993493387321,item_stored,140649310365056.0,0,0
18530,140649311007408,3818.2468267206536,item_stored,140649310364624.0,1,1
18531,140649311007408,3818.5868267206533,item_picked_up,140649310364624.0,0,0
18532,140649311046144,3818.8534933873198,item_stored,140649310364624.0,0,1
18533,140649311046144,3819.3201600539865,item_picked_up,140649310364624.0,0,0
18534,140649312699920,3819.514373979499,item_picked_up,140649310072112.0,0,3
18535,140649310988128,3819.5334933873214,item_picked_up,140649310069568.0,0,1
18536,140649311010768,3819.766826720653,item_picked_up,140649310364240.0,0,2
18537,140649311064560,3819.786826720653,item_stored,140649310364624.0,0,0
18538,140649311045616,3819.886826720653,item_picked_up,140649310199376.0,0,3
18539,140649312699920,3820.081040646165,item_stored,140649310069760.0,1,4
18540,140649310988128,3820.100160053986,item_stored,140649310364240.0,1,2
18541,140649312700832,3820.3477073128315,item_picked_up,140649312701024.0,0,2
18542,140649311010768,3820.3534933873198,item_stored,140649310199376.0,1,3
18543,140649311009376,3820.364373979497,item_stored,140649309671536.0,1,1
18544,140649311047536,3820.5001600539863,order_arrival,,1,3
18545,140649311047536,3820.5001600539863,item_picked_up,140649310068992.0,1,3
18546,140649311010768,3820.546826720653,item_picked_up,140649310590576.0,0,2
18547,140649311009376,3820.6310406461635,item_picked_up,140649309671536.0,0,0
18548,140649311047536,3820.7201600539865,order_arrival,,1,3
18549,140649311047536,3820.7201600539865,item_picked_up,140649309603920.0,1,3
18550,140649312700832,3820.8468267206526,item_stored,140649310590576.0,1,3
18551,140649311046144,3820.89770731283,item_stored,140649309671536.0,0,1
18552,140649312701552,3821.047707312831,item_stored,140649309998768.0,0,1
18553,140649311010768,3821.0868267206533,item_stored,140649309603920.0,1,3
18554,140649311045616,3821.2334933873194,item_stored,140649310068992.0,1,4
18555,140649312701552,3821.341040646164,item_picked_up,140649309998768.0,0,0
18556,140649311046144,3821.5801600539867,item_picked_up,140649309671536.0,0,0
18557,140649311044176,3821.6410406461637,item_stored,140649309998768.0,0,1
18558,140649312699920,3821.6710406461657,item_picked_up,140649310531936.0,0,3
18559,140649311064560,3822.0468267206534,item_stored,140649309671536.0,0,0
18560,140649311044176,3822.1077073128304,item_picked_up,140649309998768.0,0,0
18561,140649312700832,3822.237707312832,item_picked_up,140649310069856.0,0,2
18562,140649312699920,3822.5043739794983,item_stored,140649310069856.0,1,4
18563,140649311010768,3822.554373979497,item_picked_up,140649309603920.0,0,2
18564,140649311045568,3822.6010406461637,item_stored,140649309998768.0,0,1
18565,140649312700832,3822.854373979497,item_stored,140649309603920.0,1,3
18566,140649311045568,3822.981040646164,item_picked_up,140649309998768.0,0,0
18567,140649311047536,3823.0677073128304,order_arrival,,1,3
18568,140649311047536,3823.0677073128304,item_picked_up,140649309895456.0,1,3
18569,140649311008800,3823.2477073128302,item_stored,140649309998768.0,1,1
18570,140649311045616,3823.334373979497,item_picked_up,140649310068992.0,0,3
18571,140649311008800,3823.4810406461634,item_picked_up,140649309998768.0,0,0
18572,140649310988944,3823.5134933873214,item_stored,140649310234080.0,0,1
18573,140649311045616,3823.8010406461635,item_stored,140649309895456.0,1,4
18574,140649311010768,3823.8010406461635,item_stored,140649310068992.0,1,3
18575,140649310988944,3823.8068267206545,item_picked_up,140649310234080.0,0,0
18576,140649311044176,3824.1401600539875,item_stored,140649310234080.0,0,1
18577,140649311044176,3824.606826720654,item_picked_up,140649310234080.0,0,0
18578,140649311064560,3824.973493387321,item_stored,140649310234080.0,0,0
18579,140649310988128,3826.5134933873214,item_picked_up,140649310363760.0,0,1
18580,140649311009376,3828.4710406461627,item_stored,140649309998768.0,1,1
18581,140649312701552,3828.7810406461654,item_stored,140649309892672.0,0,1
18582,140649311009376,3828.8110406461624,item_picked_up,140649309998768.0,0,0
18583,140649311046144,3829.077707312829,item_stored,140649309998768.0,0,1
18584,140649311010768,3829.227707312832,item_picked_up,140649310233840.0,0,2
18585,140649312701552,3829.2543739794987,item_picked_up,140649309892672.0,0,0
18586,140649311046144,3829.5443739794955,item_picked_up,140649309998768.0,0,0
18587,140649311045616,3829.5443739794955,item_picked_up,140649309895456.0,0,3
18588,140649311044176,3829.5543739794985,item_stored,140649309892672.0,0,1
18589,140649310988128,3829.561040646165,item_stored,140649310233840.0,1,2
18590,140649311064560,3830.011040646162,item_stored,140649309998768.0,0,0
18591,140649311010768,3830.011040646162,item_stored,140649309895456.0,1,3
18592,140649310988944,3830.4934933873215,item_stored,140649310989568.0,0,1
18593,140649311047536,3830.7243739794953,order_arrival,,1,3
18594,140649311047536,3830.7243739794953,item_picked_up,140649310140304.0,1,3
18595,140649311044176,3830.8843739794956,item_picked_up,140649309892672.0,0,0
18596,140649310988944,3830.900160053988,item_picked_up,140649310989568.0,0,0
18597,140649311044176,3831.2334933873212,item_stored,140649310989568.0,0,1
18598,140649311045568,3831.377707312829,item_stored,140649309892672.0,0,1
18599,140649311045616,3831.4577073128285,item_stored,140649310140304.0,1,4
18600,140649311045568,3831.757707312829,item_picked_up,140649309892672.0,0,0
18601,140649311044176,3831.8710406461623,item_picked_up,140649310989568.0,0,0
18602,140649311008800,3832.0243739794955,item_stored,140649309892672.0,1,1
18603,140649311064560,3832.237707312829,item_stored,140649310989568.0,0,0
18604,140649311008800,3832.2577073128286,item_picked_up,140649309892672.0,0,0
18605,140649312699920,3833.3343739794987,item_picked_up,140649310069856.0,0,3
18606,140649310988128,3833.4934933873215,item_picked_up,140649310364240.0,0,1
18607,140649312700832,3833.7677073128316,item_picked_up,140649309894976.0,0,2
18608,140649312699920,3834.034373979498,item_stored,140649309894976.0,1,4
18609,140649312701552,3836.5910406461653,item_stored,140649310531936.0,0,1
18610,140649312701552,3836.891040646165,item_picked_up,140649310531936.0,0,0
18611,140649311008416,3837.057707312832,item_picked_up,140649309672448.0,0,3
18612,140649311044176,3837.1910406461648,item_stored,140649310531936.0,0,1
18613,140649311009376,3837.247707312828,item_stored,140649309892672.0,1,1
18614,140649312700832,3837.3243739794984,item_stored,140649309672448.0,1,3
18615,140649310988944,3837.4734933873215,item_stored,140649310233648.0,0,1
18616,140649311009376,3837.5877073128277,item_picked_up,140649309892672.0,0,0
18617,140649311010768,3837.624373979498,item_picked_up,140649309895456.0,0,2
18618,140649311010768,3837.6377073128315,item_picked_up,140649310199376.0,0,1
18619,140649311044176,3837.6577073128315,item_picked_up,140649310531936.0,0,0
18620,140649311046144,3837.854373979494,item_stored,140649309892672.0,0,1
18621,140649310988128,3837.9710406461645,item_stored,140649310199376.0,1,2
18622,140649311064560,3838.0243739794983,item_stored,140649310531936.0,0,0
18623,140649311008416,3838.091040646165,item_stored,140649309895456.0,1,4
18624,140649310988944,3838.3777073128313,item_picked_up,140649310233648.0,0,0
18625,140649311045616,3838.3910406461646,item_picked_up,140649310140304.0,0,3
18626,140649311046144,3838.491040646165,item_picked_up,140649309892672.0,0,0
18627,140649311044176,3838.7110406461643,item_stored,140649310233648.0,0,1
18628,140649311010768,3838.8577073128313,item_stored,140649310140304.0,0,2
18629,140649311064560,3838.9577073128316,item_stored,140649309892672.0,0,0
18630,140649311045616,3839.6910406461648,item_picked_up,140649310069712.0,0,2
18631,140649311044176,3839.7310406461647,item_picked_up,140649310233648.0,0,0
18632,140649311010768,3840.1577073128315,item_stored,140649310069712.0,1,3
18633,140649311045568,3840.224373979498,item_stored,140649310233648.0,0,1
18634,140649310988128,3840.4734933873215,item_picked_up,140649310233840.0,0,1
18635,140649311047536,3840.5243739794983,order_arrival,,1,3
18636,140649311047536,3840.5243739794983,item_picked_up,140649310616544.0,1,3
18637,140649311045568,3840.604373979498,item_picked_up,140649310233648.0,0,0
18638,140649311047536,3840.6910406461648,order_arrival,,1,3
18639,140649311047536,3840.6910406461648,item_picked_up,140649310171296.0,1,3
18640,140649311006832,3840.8710406461646,item_stored,140649310233648.0,1,1
18641,140649311010768,3840.971040646165,item_picked_up,140649310069712.0,0,2
18642,140649311006832,3841.1043739794977,item_picked_up,140649310233648.0,0,0
18643,140649311045616,3841.2577073128314,item_stored,140649310616544.0,0,3
18644,140649310988128,3841.304373979498,item_stored,140649310069712.0,1,2
18645,140649311045616,3841.3577073128313,item_picked_up,140649310616544.0,0,2
18646,140649311045616,3841.424373979498,item_stored,140649310171296.0,0,3
18647,140649311010768,3841.824373979498,item_stored,140649310616544.0,1,3
18648,140649311047536,3842.157707312831,order_arrival,,1,3
18649,140649311047536,3842.157707312831,item_picked_up,140649310118768.0,1,3
18650,140649311045616,3842.891040646164,item_stored,140649310118768.0,1,4
18651,140649312701552,3844.2010406461654,item_stored,140649309976320.0,0,1
18652,140649310988944,3844.4534933873215,item_stored,140649310236336.0,0,1
18653,140649312701552,3844.4943739794985,item_picked_up,140649309976320.0,0,0
18654,140649310988944,3844.6868267206546,item_picked_up,140649310236336.0,0,0
18655,140649311044176,3844.7943739794982,item_stored,140649309976320.0,0,1
18656,140649311044176,3845.0201600539876,item_stored,140649310236336.0,0,2
18657,140649312699920,3845.1010406461655,item_picked_up,140649310069760.0,0,3
18658,140649311044176,3845.4868267206543,item_picked_up,140649310236336.0,0,1
18659,140649311044176,3845.6677073128317,item_picked_up,140649309976320.0,0,0
18660,140649312700832,3845.6677073128317,item_picked_up,140649310590576.0,0,2
18661,140649311010768,3845.933493387321,item_picked_up,140649310140304.0,0,2
18662,140649312699920,3845.934373979498,item_stored,140649310590576.0,1,4
18663,140649311045568,3845.9801600539877,item_stored,140649310236336.0,0,1
18664,140649311064560,3846.0343739794985,item_stored,140649309976320.0,0,0
18665,140649312700832,3846.233493387321,item_stored,140649310140304.0,1,3
18666,140649311045568,3846.246826720654,item_picked_up,140649310236336.0,0,0
18667,140649311045616,3846.3468267206545,item_picked_up,140649310118768.0,0,3
18668,140649311006832,3846.5134933873205,item_stored,140649310236336.0,1,1
18669,140649311006832,3846.7134933873203,item_picked_up,140649310236336.0,0,0
18670,140649311047536,3846.7477073128316,order_arrival,,1,3
18671,140649311047536,3846.7477073128316,item_picked_up,140649309605648.0,1,3
18672,140649312699920,3846.7543739794987,item_picked_up,140649310590576.0,0,3
18673,140649311010768,3846.813493387321,item_stored,140649310118768.0,1,3
18674,140649312700832,3847.1877073128317,item_picked_up,140649309603920.0,0,2
18675,140649311007408,3847.21349338732,item_stored,140649310233648.0,1,1
18676,140649310988128,3847.4534933873215,item_picked_up,140649310199376.0,0,1
18677,140649312699920,3847.454373979498,item_stored,140649309603920.0,1,4
18678,140649311045616,3847.4810406461647,item_stored,140649309605648.0,1,4
18679,140649311007408,3847.5534933873196,item_picked_up,140649310233648.0,0,0
18680,140649311046144,3847.820160053986,item_stored,140649310233648.0,0,1
18681,140649311046144,3848.186826720653,item_picked_up,140649310233648.0,0,0
18682,140649311008416,3848.453493387319,item_picked_up,140649309895456.0,0,3
18683,140649311010768,3848.6334933873195,item_picked_up,140649310068992.0,0,2
18684,140649311064560,3848.6534933873195,item_stored,140649310233648.0,0,0
18685,140649312700832,3848.7201600539856,item_stored,140649309895456.0,1,3
18686,140649310988128,3848.9668267206525,item_stored,140649310068992.0,1,2
18687,140649311010768,3849.0201600539854,item_picked_up,140649310118768.0,0,1
18688,140649311045616,3849.120160053986,item_picked_up,140649309605648.0,0,3
18689,140649311047536,3849.3668267206526,order_arrival,,1,3
18690,140649311047536,3849.3668267206526,item_picked_up,140649309995360.0,1,3
18691,140649311008416,3849.486826720652,item_stored,140649310118768.0,1,4
18692,140649311010768,3849.586826720653,item_stored,140649309605648.0,0,2
18693,140649311045616,3850.0534933873196,item_picked_up,140649310171296.0,0,2
18694,140649311045616,3850.1001600539857,item_stored,140649309995360.0,0,3
18695,140649311010768,3850.5201600539863,item_stored,140649310171296.0,1,3
18696,140649311047536,3850.833493387319,order_arrival,,1,3
18697,140649311047536,3850.833493387319,item_picked_up,140649309673504.0,1,3
