0,12,x7fe533e4c8b0,409,104;9559594051407,0;0,5,[0],1
0,12,x7fe533e4c8b0,410,154;25067322202634,0;0,5,[5],1
0,12,x7fe533e4c8b0,411,250;0,0;0,2,[0],1
0,12,x7fe533e4c8b0,412,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,413,50;0,0;0,2,[1],1
0,12,x7fe533e4c8b0,414,-39;38134165949778,0;0,5,[0],2
0,12,x7fe533e4c8b0,415,-35;8531575261543,0;0,5,[0],2
0,12,x7fe533e4c8b0,416,149;84541323474247,0;0,4,[5],1
0,12,x7fe533e4c8b0,417,750;0,2;0,2,[1],1
0,12,x7fe533e4c8b0,418,116;59457935083472,0;0,4,[4],0
0,12,x7fe533e4c8b0,419,708;7156593978866,2;0,4,[5],2
0,12,x7fe533e4c8b0,420,250;0,0;0,3,[4],0
0,12,x7fe533e4c8b0,421,99;86682317018662,0;0,3,[4],0
0,12,x7fe533e4c8b0,422,152;81513065685644,0;0,5,[5],1
0,12,x7fe533e4c8b0,423,250;0,0;0,2,[0],1
0,12,x7fe533e4c8b0,424,150;0000000000544,0;0,5,[6],1
0,12,x7fe533e4c8b0,425,50;0,0;0,2,[1],1
0,12,x7fe533e4c8b0,426,111;53161745122559,0;0,5,[6],1
0,12,x7fe533e4c8b0,427,950;0,2;0,2,[0],0
0,12,x7fe533e4c8b0,428,155;417378742654,0;0,5,[5],1
0,12,x7fe533e4c8b0,429,50;0,0;0,2,[1],1
0,12,x7fe533e4c8b0,430,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,431,50;0,0;0,2,[1],1
0,12,x7fe533e4c8b0,432,149;99993417289204,0;0,5,[5],1
0,12,x7fe533e4c8b0,433,50;0,0;0,2,[1],1
0,12,x7fe533e4c8b0,434,149;99844369836617,0;0,5,[5],1
0,12,x7fe533e4c8b0,435,50;0,0;0,2,[1],1
0,12,x7fe533e4c8b0,436,950;0,2;0,5,[4],1
0,12,x7fe533e4c8b0,437,250;0,0;0,2,[0],1
0,12,x7fe533e4c8b0,438,141;09642139890275,0;0,5,[4],1
0,12,x7fe533e4c8b0,439,250;0,0;0,2,[0],1
0,12,x7fe533e4c8b0,440,139;72416919256034,0;0,5,[4],1
0,12,x7fe533e4c8b0,441,250;0,0;0,2,[0],1
0,12,x7fe533e4c8b0,442,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,443,250;0,0;0,2,[0],0
0,12,x7fe533e4c8b0,444,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,445,50;0,0;0,2,[1],1
0,12,x7fe533e4c8b0,446,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,447,250;0,0;0,2,[0],1
0,12,x7fe533e4c8b0,448,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,449,950;0,2;0,2,[0],0
0,12,x7fe533e4c8b0,450,161;11194884816243,0;0,5,[5],0
0,12,x7fe533e4c8b0,451,250;0,0;0,2,[0],1
0,12,x7fe533e4c8b0,452,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,453,50;0,0;0,2,[1],1
0,12,x7fe533e4c8b0,454,950;0,2;0,5,[4],0
0,12,x7fe533e4c8b0,455,-50;0,0;0,2,[0],0
0,12,x7fe533e4c8b0,456,99;86682317018662,0;0,4,[4],0
0,12,x7fe533e4c8b0,457,-50;0,0;0,4,[5],0
0,12,x7fe533e4c8b0,458,306;5862687963866,1;0,5,[5],2
0,12,x7fe533e4c8b0,459,50;0,0;0,2,[1],1
0,12,x7fe533e4c8b0,460,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,461,450;0,2;0,2,[1],2
0,12,x7fe533e4c8b0,462,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,463,750;0,2;0,2,[1],1
0,12,x7fe533e4c8b0,464,155;10731880697818,0;0,5,[4],1
0,12,x7fe533e4c8b0,465,250;0,0;0,2,[0],0
0,12,x7fe533e4c8b0,466,99;86682317018659,0;0,4,[6],0
0,12,x7fe533e4c8b0,467,852;356185940727,2;0,4,[5],1
0,12,x7fe533e4c8b0,468,149;99997238336186,0;0,5,[6],1
0,12,x7fe533e4c8b0,469,350;0,1;0,2,[1],1
0,12,x7fe533e4c8b0,470,449;9964732190045,1;0,5,[6],1
0,12,x7fe533e4c8b0,471,250;0,0;0,2,[0],1
0,12,x7fe533e4c8b0,472,465;0521076503345,1;0,5,[5],1
0,12,x7fe533e4c8b0,473,50;0,0;0,2,[1],1
0,12,x7fe533e4c8b0,474,950;0,2;0,5,[4],1
0,12,x7fe533e4c8b0,475,50;0,0;0,2,[1],1
0,12,x7fe533e4c8b0,476,142;7657773299052,0;0,5,[5],1
0,12,x7fe533e4c8b0,477,350;0,1;0,2,[1],1
0,12,x7fe533e4c8b0,478,136;7223785362668,0;0,5,[5],1
0,12,x7fe533e4c8b0,479,250;0,0;0,2,[0],1
0,12,x7fe533e4c8b0,480,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,481,50;0,0;0,2,[1],1
0,12,x7fe533e4c8b0,482,50;0,0;0,4,[6],1
0,12,x7fe533e4c8b0,483,146;4618601822684,0;0,4,[5],0
0,12,x7fe533e4c8b0,484,550;0,1;0,3,[4],1
0,12,x7fe533e4c8b0,485,99;86682317018662,0;0,3,[4],2
0,12,x7fe533e4c8b0,486,50;0,0;0,2,[5],1
0,12,x7fe533e4c8b0,487,-50;0,0;0,2,[4],0
0,12,x7fe533e4c8b0,488,950;0,2;0,2,[10],0
0,12,x7fe533e4c8b0,489,250;0,0;0,2,[4],0
0,12,x7fe533e4c8b0,490,799;8668231701865,2;0,3,[10],2
0,12,x7fe533e4c8b0,491,50;0,0;0,2,[5],1
0,12,x7fe533e4c8b0,492,150;0,0;0,3,[5],1
0,12,x7fe533e4c8b0,493,50;0,0;0,3,[6],1
0,12,x7fe533e4c8b0,494,-50;0,0;0,2,[4],2
0,12,x7fe533e4c8b0,495,50;0,1;0,2,[5],2
0,12,x7fe533e4c8b0,496,567;6380303553431,2;0,3,[6],2
0,12,x7fe533e4c8b0,497,50;0,0;0,2,[5],1
0,12,x7fe533e4c8b0,498,50;0,0;0,2,[5],1
0,12,x7fe533e4c8b0,499,350;0,1;0,2,[5],1
0,12,x7fe533e4c8b0,500,-50;0,0;0,2,[4],2
0,12,x7fe533e4c8b0,501,250;0,0;0,2,[4],2
0,12,x7fe533e4c8b0,502,50;0,0;0,2,[5],1
0,12,x7fe533e4c8b0,503,50;0,0;0,2,[4],1
0,12,x7fe533e4c8b0,504,150;0,0;0,3,[5],1
0,12,x7fe533e4c8b0,505,50;0,0;0,3,[0],1
0,12,x7fe533e4c8b0,506,50;0,0;0,2,[5],1
0,12,x7fe533e4c8b0,507,146;55231620804253,0;0,3,[10],1
0,12,x7fe533e4c8b0,508,250;0,0;0,2,[4],1
0,12,x7fe533e4c8b0,509,550;0,1;0,4,[4],1
0,12,x7fe533e4c8b0,510,150;0,0;0,3,[5],1
0,12,x7fe533e4c8b0,511,750;0,2;0,3,[6],2
0,12,x7fe533e4c8b0,512,550;0,1;0,2,[4],1
0,12,x7fe533e4c8b0,513,250;0,0;0,2,[4],2
0,12,x7fe533e4c8b0,514,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,515,50;0,0;0,2,[1],1
0,12,x7fe533e4c8b0,516,150;6965591393135,0;0,4,[5],1
0,12,x7fe533e4c8b0,517,147;9515395724355,0;0,4,[5],1
0,12,x7fe533e4c8b0,518,250;0,0;0,3,[4],0
0,12,x7fe533e4c8b0,519,399;86682317018654,1;0,3,[4],0
0,12,x7fe533e4c8b0,520,450;0,1;0,3,[5],1
0,12,x7fe533e4c8b0,521,50;0,0;0,2,[5],1
0,12,x7fe533e4c8b0,522,-50;0,0;0,2,[4],0
0,12,x7fe533e4c8b0,523,-50;0,0;0,2,[4],0
0,12,x7fe533e4c8b0,524,950;0,2;0,2,[4],1
0,12,x7fe533e4c8b0,525,150;34168926086525,0;0,4,[5],1
0,12,x7fe533e4c8b0,526,461;11194884817064,1;0,4,[4],0
0,12,x7fe533e4c8b0,527,150;00000893438562,0;0,3,[5],1
0,12,x7fe533e4c8b0,528,99;86682317018659,0;0,3,[4],2
0,12,x7fe533e4c8b0,529,50;0,0;0,2,[5],1
0,12,x7fe533e4c8b0,530,50;0,0;0,2,[5],1
0,12,x7fe533e4c8b0,531,149;9999999520064,0;0,5,[5],1
0,12,x7fe533e4c8b0,532,250;0,0;0,2,[0],1
0,12,x7fe533e4c8b0,533,137;27567897393882,0;0,4,[6],1
0,12,x7fe533e4c8b0,534,250;0,0;0,4,[4],1
0,12,x7fe533e4c8b0,535,50;0,0;0,3,[6],1
0,12,x7fe533e4c8b0,536,250;0,0;0,3,[4],1
0,12,x7fe533e4c8b0,537,50;0,0;0,3,[0],1
0,12,x7fe533e4c8b0,538,-50;0,0;0,2,[4],0
0,12,x7fe533e4c8b0,539,100;29551085069544,0;0,3,[4],0
0,12,x7fe533e4c8b0,540,250;0,0;0,2,[4],0
0,12,x7fe533e4c8b0,541,150;0,0;0,3,[5],1
0,12,x7fe533e4c8b0,542,149;932207660967,0;0,5,[6],1
0,12,x7fe533e4c8b0,543,750;0,2;0,2,[1],1
0,12,x7fe533e4c8b0,544,703;656561927253,2;0,5,[6],2
0,12,x7fe533e4c8b0,545,-50;0,0;0,2,[0],0
0,12,x7fe533e4c8b0,546,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,547,50;0,0;0,2,[1],1
0,12,x7fe533e4c8b0,548,100;06441867084354,0;0,4,[4],0
0,12,x7fe533e4c8b0,549,146;55231620804219,0;0,4,[5],1
0,12,x7fe533e4c8b0,550,449;992815723726,1;0,3,[5],2
0,12,x7fe533e4c8b0,551,143;494642436128,1;0,3,[5],2
0,12,x7fe533e4c8b0,552,50;0,0;0,2,[5],1
0,12,x7fe533e4c8b0,553,250;0,0;0,2,[4],2
0,12,x7fe533e4c8b0,554,750;0,2;0,2,[4],2
0,12,x7fe533e4c8b0,555,250;0,1;0,3,[4],2
0,12,x7fe533e4c8b0,556,250;0,0;0,3,[4],1
0,12,x7fe533e4c8b0,557,50;0,0;0,2,[5],1
0,12,x7fe533e4c8b0,558,161;11194884817,0;0,5,[4],0
0,12,x7fe533e4c8b0,559,-50;0,0;0,2,[0],0
0,12,x7fe533e4c8b0,560,857;0127900633533,2;0,5,[5],2
0,12,x7fe533e4c8b0,561,550;0,1;0,2,[0],2
0,12,x7fe533e4c8b0,562,449;99436863861246,1;0,5,[6],1
0,12,x7fe533e4c8b0,563,50;0,0;0,2,[1],1
0,12,x7fe533e4c8b0,564,132;57390471945638,0;0,5,[6],1
0,12,x7fe533e4c8b0,565,250;0,0;0,2,[0],0
0,12,x7fe533e4c8b0,566,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,567,350;0,1;0,2,[1],1
0,12,x7fe533e4c8b0,568,404;77965162859743,1;0,5,[6],1
0,12,x7fe533e4c8b0,569,350;0,1;0,2,[1],1
0,12,x7fe533e4c8b0,570,150;885879094405,0;0,5,[5],1
0,12,x7fe533e4c8b0,571,250;0,0;0,2,[0],1
0,12,x7fe533e4c8b0,572,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,573,250;0,0;0,2,[0],1
0,12,x7fe533e4c8b0,574,449;48637721041683,1;0,5,[4],1
0,12,x7fe533e4c8b0,575,50;0,0;0,2,[1],1
0,12,x7fe533e4c8b0,576,149;9374677885373,0;0,5,[6],1
0,12,x7fe533e4c8b0,577,-50;0,0;0,2,[0],2
0,12,x7fe533e4c8b0,578,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,579,250;0,0;0,2,[0],1
0,12,x7fe533e4c8b0,580,144;08478679252067,0;0,5,[6],1
0,12,x7fe533e4c8b0,581,950;0,2;0,2,[0],1
0,12,x7fe533e4c8b0,582,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,583,950;0,2;0,2,[0],1
0,12,x7fe533e4c8b0,584,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,585,950;0,2;0,2,[0],1
0,12,x7fe533e4c8b0,586,950;0,2;0,5,[4],0
0,12,x7fe533e4c8b0,587,250;0,1;0,2,[0],0
0,12,x7fe533e4c8b0,588,816;5945793508353,2;0,5,[4],0
0,12,x7fe533e4c8b0,589,250;0,0;0,2,[0],0
0,12,x7fe533e4c8b0,590,800;2955108506955,2;0,4,[4],0
0,12,x7fe533e4c8b0,591,400;0012160940358,1;0,4,[4],0
0,12,x7fe533e4c8b0,592,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,593,50;0,0;0,2,[1],1
0,12,x7fe533e4c8b0,594,153;04628330134574,0;0,5,[5],1
0,12,x7fe533e4c8b0,595,-50;0,0;0,2,[0],2
0,12,x7fe533e4c8b0,596,399;86682317018654,1;0,5,[4],0
0,12,x7fe533e4c8b0,597,-50;0,0;0,2,[0],0
0,12,x7fe533e4c8b0,598,192;38172682211794,0;0,5,[4],1
0,12,x7fe533e4c8b0,599,250;0,0;0,2,[0],0
0,12,x7fe533e4c8b0,600,148;43380180285106,0;0,5,[6],1
0,12,x7fe533e4c8b0,601,250;0,0;0,2,[0],1
0,12,x7fe533e4c8b0,602,146;24222782668517,0;0,5,[6],1
0,12,x7fe533e4c8b0,603,950;0,2;0,2,[0],1
0,12,x7fe533e4c8b0,604,173;54974999492012,0;0,5,[5],1
0,12,x7fe533e4c8b0,605,50;0,0;0,2,[1],1
0,12,x7fe533e4c8b0,606,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,607,50;0,0;0,2,[1],1
0,12,x7fe533e4c8b0,608,950;0,2;0,5,[4],1
0,12,x7fe533e4c8b0,609,250;0,0;0,2,[0],1
0,12,x7fe533e4c8b0,610,184;76597100243288,0;0,5,[4],1
0,12,x7fe533e4c8b0,611,50;0,0;0,2,[1],1
0,12,x7fe533e4c8b0,612,147;01013400843834,0;0,5,[4],1
0,12,x7fe533e4c8b0,613,50;0,0;0,2,[1],1
0,12,x7fe533e4c8b0,614,106;94351467148111,0;0,5,[6],1
0,12,x7fe533e4c8b0,615,-50;0,0;0,2,[0],0
0,12,x7fe533e4c8b0,616,143;18076148541078,0;0,5,[5],1
0,12,x7fe533e4c8b0,617,250;0,0;0,2,[0],0
0,12,x7fe533e4c8b0,618,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,619,250;0,0;0,2,[0],2
0,12,x7fe533e4c8b0,620,150;00000045997606,0;0,5,[5],1
0,12,x7fe533e4c8b0,621,250;0,0;0,2,[0],0
0,12,x7fe533e4c8b0,622,550;000006090063,2;0,5,[0],2
0,12,x7fe533e4c8b0,623,151;1556099041797,0;0,5,[5],1
0,12,x7fe533e4c8b0,624,250;0,0;0,2,[0],2
0,12,x7fe533e4c8b0,625,150;29549026736504,0;0,5,[5],1
0,12,x7fe533e4c8b0,626,50;0,1;0,2,[1],2
0,12,x7fe533e4c8b0,627,141;44126789973384,0;0,5,[5],1
0,12,x7fe533e4c8b0,628,250;0,0;0,2,[0],2
0,12,x7fe533e4c8b0,629,149;97318833179065,0;0,5,[6],1
0,12,x7fe533e4c8b0,630,250;0,0;0,2,[0],2
0,12,x7fe533e4c8b0,631,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,632,250;0,0;0,2,[0],0
0,12,x7fe533e4c8b0,633,250;0,1;0,5,[4],0
0,12,x7fe533e4c8b0,634,550;0,1;0,2,[0],0
0,12,x7fe533e4c8b0,635,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,636,250;0,0;0,2,[0],1
0,12,x7fe533e4c8b0,637,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,638,550;0,1;0,2,[0],1
0,12,x7fe533e4c8b0,639,550;0,1;0,5,[4],1
0,12,x7fe533e4c8b0,640,550;0,1;0,2,[0],2
0,12,x7fe533e4c8b0,641,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,642,250;0,0;0,2,[0],1
0,12,x7fe533e4c8b0,643,550;0,1;0,5,[4],2
0,12,x7fe533e4c8b0,644,250;0,0;0,2,[0],1
0,12,x7fe533e4c8b0,645,550;0,1;0,5,[4],1
0,12,x7fe533e4c8b0,646,250;0,0;0,2,[0],1
0,12,x7fe533e4c8b0,647,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,648,250;0,0;0,2,[0],1
0,12,x7fe533e4c8b0,649,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,650,250;0,0;0,2,[0],0
0,12,x7fe533e4c8b0,651,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,652,-50;0,0;0,2,[0],2
0,12,x7fe533e4c8b0,653,250;0,0;0,5,[4],0
0,12,x7fe533e4c8b0,654,250;0,0;0,2,[0],2
0,12,x7fe533e4c8b0,655,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,656,250;0,0;0,2,[0],1
0,12,x7fe533e4c8b0,657,173;56697967373387,0;0,5,[5],1
0,12,x7fe533e4c8b0,658,250;0,0;0,2,[0],0
0,12,x7fe533e4c8b0,659,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,660,250;0,0;0,2,[0],0
0,12,x7fe533e4c8b0,661,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,662,250;0,0;0,2,[0],0
0,12,x7fe533e4c8b0,663,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,664,250;0,0;0,2,[0],1
0,12,x7fe533e4c8b0,665,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,666,950;0,2;0,2,[0],1
0,12,x7fe533e4c8b0,667,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,668,250;0,0;0,2,[0],2
0,12,x7fe533e4c8b0,669,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,670,250;0,0;0,2,[0],2
0,12,x7fe533e4c8b0,671,950;0,2;0,5,[4],0
0,12,x7fe533e4c8b0,672,50;0,1;0,2,[1],2
0,12,x7fe533e4c8b0,673,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,674,250;0,0;0,2,[0],2
0,12,x7fe533e4c8b0,675,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,676,250;0,0;0,2,[0],1
0,12,x7fe533e4c8b0,677,250;0,0;0,5,[5],1
0,12,x7fe533e4c8b0,678,250;0,1;0,2,[0],2
0,12,x7fe533e4c8b0,679,550;0,1;0,5,[4],1
0,12,x7fe533e4c8b0,680,250;0,0;0,2,[0],2
0,12,x7fe533e4c8b0,681,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,682,250;0,0;0,2,[0],0
0,12,x7fe533e4c8b0,683,400;0000104537579,1;0,5,[4],2
0,12,x7fe533e4c8b0,684,250;0,0;0,2,[0],0
0,12,x7fe533e4c8b0,685,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,686,250;0,0;0,2,[0],0
0,12,x7fe533e4c8b0,687,250;0,0;0,5,[4],0
0,12,x7fe533e4c8b0,688,950;0,2;0,2,[0],2
0,12,x7fe533e4c8b0,689,250;0,0;0,5,[4],0
0,12,x7fe533e4c8b0,690,-50;0,0;0,2,[0],0
0,12,x7fe533e4c8b0,691,250;0,0;0,5,[4],0
0,12,x7fe533e4c8b0,692,250;0,0;0,2,[0],0
0,12,x7fe533e4c8b0,693,950;0,2;0,5,[4],2
0,12,x7fe533e4c8b0,694,250;0,0;0,2,[0],2
0,12,x7fe533e4c8b0,695,179;5594884876043,0;0,5,[5],1
0,12,x7fe533e4c8b0,696,250;0,0;0,2,[0],2
0,12,x7fe533e4c8b0,697,160;5698418367253,0;0,5,[5],1
0,12,x7fe533e4c8b0,698,250;0,0;0,2,[0],0
0,12,x7fe533e4c8b0,699,149;98821813983056,0;0,5,[5],1
0,12,x7fe533e4c8b0,700,550;0,1;0,2,[0],0
0,12,x7fe533e4c8b0,701,149;95272365694854,0;0,5,[5],1
0,12,x7fe533e4c8b0,702,550;0,1;0,2,[0],2
0,12,x7fe533e4c8b0,703,449;87535045892395,1;0,5,[5],1
0,12,x7fe533e4c8b0,704,250;0,0;0,2,[0],0
0,12,x7fe533e4c8b0,705,436;94229531755343,1;0,5,[5],1
0,12,x7fe533e4c8b0,706,250;0,0;0,2,[0],0
0,12,x7fe533e4c8b0,707,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,708,550;0,1;0,2,[0],2
0,12,x7fe533e4c8b0,709,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,710,250;0,0;0,2,[0],1
0,12,x7fe533e4c8b0,711,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,712,550;0,1;0,2,[0],2
0,12,x7fe533e4c8b0,713,550;0,1;0,5,[4],1
0,12,x7fe533e4c8b0,714,250;0,0;0,2,[0],2
0,12,x7fe533e4c8b0,715,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,716,250;0,0;0,2,[0],1
0,12,x7fe533e4c8b0,717,550;0,1;0,5,[4],0
0,12,x7fe533e4c8b0,718,650;0,2;0,2,[0],2
0,12,x7fe533e4c8b0,719,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,720,250;0,0;0,2,[0],0
0,12,x7fe533e4c8b0,721,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,722,350;0,1;0,2,[1],1
0,12,x7fe533e4c8b0,723,153;125,0;0,5,[5],1
0,12,x7fe533e4c8b0,724,-50;0,0;0,2,[0],0
0,12,x7fe533e4c8b0,725,950;0,2;0,5,[4],0
0,12,x7fe533e4c8b0,726,250;0,0;0,2,[0],1
0,12,x7fe533e4c8b0,727,453;3810153643241,1;0,5,[4],1
0,12,x7fe533e4c8b0,728,250;0,0;0,2,[0],0
0,12,x7fe533e4c8b0,729,150;04885951397932,0;0,5,[5],1
0,12,x7fe533e4c8b0,730,50;0,0;0,2,[1],1
0,12,x7fe533e4c8b0,731,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,732,50;0,0;0,2,[1],1
0,12,x7fe533e4c8b0,733,149;9999426700221,0;0,5,[5],1
0,12,x7fe533e4c8b0,734,50;0,0;0,2,[1],1
0,12,x7fe533e4c8b0,735,149;968,0;0,5,[5],1
0,12,x7fe533e4c8b0,736,50;0,0;0,2,[1],1
0,12,x7fe533e4c8b0,737,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,738,50;0,1;0,2,[1],2
0,12,x7fe533e4c8b0,739,150;00000217173627,0;0,5,[4],1
0,12,x7fe533e4c8b0,740,50;0,0;0,2,[1],1
0,12,x7fe533e4c8b0,741,149;9955352444077,0;0,5,[4],1
0,12,x7fe533e4c8b0,742,-50;0,0;0,2,[0],2
0,12,x7fe533e4c8b0,743,146;03472770201458,0;0,5,[5],1
0,12,x7fe533e4c8b0,744,250;0,0;0,2,[0],0
0,12,x7fe533e4c8b0,745,144;85887327823644,0;0,5,[6],1
0,12,x7fe533e4c8b0,746,550;0,1;0,2,[0],0
0,12,x7fe533e4c8b0,747,125;59597449618909,0;0,5,[5],0
0,12,x7fe533e4c8b0,748,550;0,1;0,2,[0],1
0,12,x7fe533e4c8b0,749,450;0000004599761,1;0,5,[5],1
0,12,x7fe533e4c8b0,750,250;0,0;0,2,[0],0
0,12,x7fe533e4c8b0,751,449;9978350708124,1;0,5,[5],1
0,12,x7fe533e4c8b0,752,250;0,0;0,2,[0],0
0,12,x7fe533e4c8b0,753,149;91368610472563,0;0,5,[5],1
0,12,x7fe533e4c8b0,754,250;0,0;0,2,[0],0
0,12,x7fe533e4c8b0,755,550;0,1;0,5,[4],0
0,12,x7fe533e4c8b0,756,250;0,0;0,2,[0],0
0,12,x7fe533e4c8b0,757,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,758,250;0,0;0,2,[0],0
0,12,x7fe533e4c8b0,759,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,760,-50;0,0;0,2,[0],0
0,12,x7fe533e4c8b0,761,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,762,250;0,0;0,2,[0],0
0,12,x7fe533e4c8b0,763,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,764,250;0,0;0,2,[0],1
0,12,x7fe533e4c8b0,765,150;00412458411697,0;0,5,[5],1
0,12,x7fe533e4c8b0,766,50;0,0;0,2,[1],1
0,12,x7fe533e4c8b0,767,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,768,750;0,2;0,2,[1],1
0,12,x7fe533e4c8b0,769,149;99999997560855,0;0,5,[5],1
0,12,x7fe533e4c8b0,770,50;0,0;0,2,[1],1
0,12,x7fe533e4c8b0,771,98;40582473517405,0;0,5,[4],0
0,12,x7fe533e4c8b0,772,50;0,0;0,2,[1],1
0,12,x7fe533e4c8b0,773,143;1319365008091,0;0,5,[6],1
0,12,x7fe533e4c8b0,774,50;0,0;0,2,[1],1
0,12,x7fe533e4c8b0,775,149;9999999960366,0;0,5,[5],1
0,12,x7fe533e4c8b0,776,50;0,0;0,2,[1],1
0,12,x7fe533e4c8b0,777,99;99199441122524,0;0,5,[0],0
0,12,x7fe533e4c8b0,778,150;00000001517262,0;0,5,[5],1
0,12,x7fe533e4c8b0,779,50;0,0;0,2,[1],1
0,12,x7fe533e4c8b0,780,149;99691289401864,0;0,5,[5],1
0,12,x7fe533e4c8b0,781,50;0,0;0,2,[1],1
0,12,x7fe533e4c8b0,782,146;99998367598212,0;0,5,[5],1
0,12,x7fe533e4c8b0,783,250;0,0;0,2,[0],1
0,12,x7fe533e4c8b0,784,950;0,2;0,5,[4],0
0,12,x7fe533e4c8b0,785,50;0,0;0,2,[1],1
0,12,x7fe533e4c8b0,786,150;027858392783,0;0,5,[4],1
0,12,x7fe533e4c8b0,787,250;0,0;0,2,[0],1
0,12,x7fe533e4c8b0,788,149;5121377679777,0;0,5,[5],1
0,12,x7fe533e4c8b0,789,250;0,0;0,2,[0],0
0,12,x7fe533e4c8b0,790,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,791,350;0,1;0,2,[1],1
0,12,x7fe533e4c8b0,792,406;701680631096,1;0,5,[6],1
0,12,x7fe533e4c8b0,793,50;0,0;0,2,[1],1
0,12,x7fe533e4c8b0,794,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,795,50;0,0;0,2,[1],1
0,12,x7fe533e4c8b0,796,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,797,250;0,0;0,2,[0],2
0,12,x7fe533e4c8b0,798,149;9981660159951,0;0,5,[4],1
0,12,x7fe533e4c8b0,799,250;0,0;0,2,[0],0
0,12,x7fe533e4c8b0,800,149;9866787835361,0;0,5,[4],1
0,12,x7fe533e4c8b0,801,250;0,0;0,2,[0],2
0,12,x7fe533e4c8b0,802,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,803,250;0,0;0,2,[0],2
0,12,x7fe533e4c8b0,804,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,805,250;0,0;0,2,[0],2
0,12,x7fe533e4c8b0,806,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,807,250;0,0;0,2,[0],0
0,12,x7fe533e4c8b0,808,250;0,0;0,5,[4],0
0,12,x7fe533e4c8b0,809,950;0,2;0,2,[0],2
0,12,x7fe533e4c8b0,810,663;7850061945079,2;0,5,[0],2
0,12,x7fe533e4c8b0,811,699;8988231701867,2;0,5,[6],2
0,12,x7fe533e4c8b0,812,250;0,0;0,2,[0],2
0,12,x7fe533e4c8b0,813,250;0,0;0,5,[4],0
0,12,x7fe533e4c8b0,814,250;0,0;0,2,[0],2
0,12,x7fe533e4c8b0,815,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,816,50;0,0;0,2,[1],1
0,12,x7fe533e4c8b0,817,250;0,0;0,5,[4],1
0,12,x7fe533e4c8b0,818,50;0,0;0,2,[1],1
